"pop","year","age.cat","sex","color","lat","long","habitat","human","pop.density","pack.size","standard.habitat","standard.human","standard.pop","standard.packsize","standard.latitude","standard.longitude","cav.binary","cdv.binary","cpv.binary","chv.binary","neo.binary","toxo.binary"
"MT",2010,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2010,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,NA,NA
"MT",2010,NA,"M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2010,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2010,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,NA,NA
"MT",2010,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,0,1,NA
"MT",2010,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,0,NA
"MT",2010,NA,"M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2010,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2010,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,NA,1,NA
"MT",2010,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,0,0,NA
"MT",2010,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,0,0,NA
"MT",2010,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2010,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,0,NA
"MT",2010,NA,"M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2011,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,0,1,NA
"MT",2011,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2011,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,1,0,NA
"MT",2011,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2011,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,NA,0,NA
"MT",2011,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2011,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,0,0,NA
"MT",2011,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,NA,1,NA
"MT",2011,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,0,NA,0,NA
"MT",2011,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,0,0,NA
"MT",2011,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,0,0,NA
"MT",2011,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2011,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2011,NA,NA,NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,0,1,NA
"MT",2011,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,NA,1,NA
"MT",2011,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,0,0,NA
"MT",2011,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,1,NA
"MT",2011,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2011,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2011,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,0,0,NA
"MT",2011,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,1,0,NA
"MT",2011,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2011,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,1,0,NA
"MT",2011,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2011,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,1,NA
"MT",2010,NA,"F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,NA,1,NA
"MT",2011,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,0,NA
"MT",2011,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2011,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2011,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2011,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,0,0,NA
"MT",2011,"S","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,0,1,NA
"MT",2010,"S","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,NA,0,NA
"MT",2011,NA,"F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,0,1,NA
"MT",2011,NA,"F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2012,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2012,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2012,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,0,0,NA
"MT",2012,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,0,1,NA
"MT",2012,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2011,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,1,0,NA
"MT",2012,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2012,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2012,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,1,NA
"MT",2012,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,1,1,NA
"MT",2012,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,0,1,NA
"MT",2012,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,0,NA
"MT",2012,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,0,0,NA
"MT",2011,NA,"M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2012,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,1,1,0,0,NA
"MT",2011,NA,"F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2012,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,0,0,NA
"MT",2012,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,1,1,0,1,NA
"MT",2012,NA,"M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2012,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2012,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,1,NA
"MT",2012,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,0,0,NA
"MT",2012,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,1,1,1,0,NA
"MT",2012,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,1,0,1,1,NA
"MT",2012,"S","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2011,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,0,0,NA
"MT",2012,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,0,0,NA
"MT",2012,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2012,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,0,0,NA
"MT",2013,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,1,1,0,1,NA
"MT",2013,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,0,1,1,NA
"MT",2013,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,1,0,NA
"MT",2013,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,0,1,NA
"MT",2013,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,1,0,NA
"MT",2013,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,1,NA
"MT",2013,NA,"F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,0,0,NA
"MT",2013,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,1,NA
"MT",2013,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,1,1,0,1,NA
"MT",2013,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2013,"S","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,0,1,NA
"MT",2013,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,0,0,NA
"MT",2013,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2013,"S","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,0,1,NA
"MT",2013,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2013,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,0,0,NA
"MT",2013,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,0,NA
"MT",2013,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,0,0,NA
"MT",2012,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,1,NA
"MT",2013,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,NA,NA,NA,NA,NA
"MT",2013,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,0,1,NA
"MT",2013,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,0,NA
"MT",2013,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,1,NA
"MT",2013,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2013,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,1,0,NA
"MT",2013,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,0,1,NA
"MT",2013,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,0,1,NA
"MT",2014,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,1,NA
"MT",2014,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2014,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,1,0,NA
"MT",2014,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,0,1,NA
"MT",2014,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2014,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2014,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2014,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2014,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,1,1,NA
"MT",2014,"S","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2014,"S","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2014,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,1,1,NA
"MT",2014,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,0,0,1,NA
"MT",2014,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,1,1,NA
"MT",2014,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,0,1,NA
"MT",2014,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,0,1,NA
"MT",2014,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,0,1,1,NA
"MT",2014,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,0,1,0,NA
"MT",2014,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,0,0,0,NA
"MT",2014,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,0,0,0,NA
"MT",2014,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,0,0,NA
"MT",2014,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,0,1,1,NA
"MT",2014,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,1,0,0,NA
"MT",2014,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,1,1,0,1,NA
"MT",2014,"S","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2014,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2014,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,0,0,1,NA
"MT",2014,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,0,0,1,NA
"MT",2014,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,0,NA
"MT",2014,"P","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,0,0,NA
"MT",2014,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,0,1,NA
"MT",2014,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,0,0,NA
"MT",2014,"P","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,0,0,0,NA
"MT",2015,NA,"F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,1,NA
"MT",2015,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,1,NA
"MT",2015,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,0,1,NA
"MT",2015,"S","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,1,NA
"MT",2015,"A","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,0,NA,1,NA
"MT",2015,"A",NA,NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,NA,1,NA
"MT",2015,"S","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,1,1,NA
"MT",2015,"S","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,NA,1,NA
"MT",2015,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,0,1,NA,1,NA
"MT",2015,"S","M",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,0,NA
"MT",2014,"A","F",NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,1,1,1,1,1,NA
"MT",2015,"P",NA,NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,NA,0,NA
"MT",2015,"P",NA,NA,46.834926,-110.992419,11166.11,3239.57,11.63,5.62,-0.2024,0.5834,-0.2976,-0.5418,-0.3926,0.3069,0,0,0,NA,1,NA
