Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
veil,Pink,No,NFS,800,Red,Yellow,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,formal; party; theatrical,HeadFullFace,No,Not for sale,CapFullfaceVeil2,11882,peNBBPLzRX8veChtN
veil,Yellow,No,NFS,800,Yellow,Yellow,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,formal; party; theatrical,HeadFullFace,No,Not for sale,CapFullfaceVeil3,11883,EpofotkFGiHMcHaBK
veiled gardening hat,Pink,No,560,140,Pink,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeFarm0,5669,47rrN4MCnmx3nJEEi
veiled gardening hat,Blue,No,560,140,Light blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeFarm1,11815,eyPdkLWRTMWEo2uR4
veiled gardening hat,Orange,No,560,140,Orange,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeFarm2,11816,CXXNSpGqw3on976he
veiled gardening hat,Green,No,560,140,Green,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeFarm3,11817,Av5unqgGpFQcP8QCw
veiled gardening hat,Purple,No,560,140,Purple,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeFarm4,11818,hgw8yGyxu5CSHmWrX
viking helmet,Gray,No,2100,525,Gray,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale,HeadCap,Yes,For sale,CapHatViking0,5266,537cx76ofDQmS26Ey
viking helmet,Brown,No,2100,525,Brown,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale,HeadCap,Yes,For sale,CapHatViking1,9739,Rv7n6ktcwehABWxT2
viking helmet,Blue,No,2100,525,Blue,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale,HeadCap,Yes,For sale,CapHatViking2,9740,ksgNzeQnhsKE53aCH
visual-punk wig,Hair Color,No,1400,350,Colorful,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cool,party; theatrical; work,Headgear_HasEar,No,For sale,CapWigVisual,5832,vht7uMem86b7xt6mH
water-egg shell,None,Yes,NFS,800,Purple,Beige,1x1,NA,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatEggfish0,12444,mN8qCCPvcMABTSDyg
watermelon hat,Red,No,980,245,Green,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,fairy tale; party; theatrical; vacation,HeadCap,Yes,For sale,CapHatWatermelon,5280,PSDsGq5y7TsLDnSu7
welding mask,Red,No,1040,260,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,goth; work,HeadFace,No,For sale,CapMaskWelderRed,5381,jo3TyHC3dXYa2Zy4g
wide-brim straw hat,Black,No,1320,330,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,party; vacation,HeadCap,Yes,For sale,CapHatStraw0,5297,D5JmMjreRDuvczTA7
wide-brim straw hat,Beige,No,1320,330,Beige,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Elegant,party; vacation,HeadCap,Yes,For sale,CapHatStraw1,10886,Mjdf6SwHRZ8eieKFw
wide-brim straw hat,White,No,1320,330,White,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Elegant,party; vacation,HeadCap,Yes,For sale,CapHatStraw2,10887,zro4j3P3J4PyP2Ad6
windflower crown,Colorful,Yes,NFS,480,Colorful,Colorful,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentAnemone1,5099,ozmWzY5uiHT5KjnJv
wizard's cap,Blue,No,880,220,Blue,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; party,HeadCap,Yes,For sale,CapHatWizard0,5336,Wz4cvdNMErcHzjuYG
wizard's cap,Purple,No,880,220,Purple,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; party,HeadCap,Yes,For sale,CapHatWizard1,11848,v83KqYfJjaJ8BkEsu
wood-egg shell,None,Yes,NFS,800,Orange,Brown,1x1,NA,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatEggforest0,12442,dRt2qDxRs35EkEoPP
wrestling mask,Red,No,1120,280,Red,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeWrestling0,5368,dkzs77y5MAGaGYD6J
wrestling mask,Blue,No,1120,280,Blue,Light blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeWrestling1,11829,GtdanqkhqvXwFfDuM
wrestling mask,Green,No,1120,280,Green,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeWrestling2,11830,i5GhcXXkWHgenBYAz
wrestling mask,Pink,No,1120,280,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeWrestling3,11831,Tdv8RPmzv4kmoZS3N
wrestling mask,Black,No,1120,280,Black,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeWrestling4,11832,MJfPeiLwjdKRRAMuh
wrestling mask,Yellow,No,1120,280,Yellow,Orange,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeWrestling5,11833,qFHhMPcZHg8v3pha6
zap helmet,Pink,No,1600,400,Pink,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero0,5423,XFzN8mBnHyocBiPPB
zap helmet,Blue,No,1600,400,Blue,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero1,11800,jXuhstWBsfhdjA6xZ
zap helmet,Green,No,1600,400,Green,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero2,11801,P2PLffHrzFct8w3fq
zap helmet,Red,No,1600,400,Red,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero3,11802,4yKDqw7GEjCqk3Wue
zap helmet,Yellow,No,1600,400,Yellow,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero4,11803,EdPZ9zQp885JvNb5d
zap helmet,Black,No,1600,400,Black,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero5,11804,QSo84QtPf2Eu2DREQ
zap helmet,Silver,No,1600,400,Gray,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero6,11805,7unEQcZkgiQdq7gGS
zap helmet,White,No,1600,400,White,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfaceHero7,11806,6gW3vjAKFNTdKto8t
zen hair clip,Red,No,4300,1075,Red,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku0,8610,6uuujwuHdzMm9ttkc
zen hair clip,Aqua,No,4300,1075,Light blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku1,9753,NXBG3mwrurq4MrdHh
zen hair clip,Dark blue,No,4300,1075,Blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku2,9754,Xq8heq47Gnf29twia
zen hair clip,Golden yellow,No,4300,1075,Orange,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku3,9755,xHE27uf8BE7agxqmq
zen hair clip,Purple,No,4300,1075,Purple,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku4,9756,fi5XGqJDLHNR3Mphw
zen hair clip,Pink,No,4300,1075,Pink,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku5,9757,qpgAxNh3vFtBFBBTS
zen hair clip,Green,No,4300,1075,Green,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku6,9758,ugwn64vSZgP9AhePJ
zen hair clip,Sky blue,No,4300,1075,Blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLTsumamizaiku7,9759,uaDNGEcundJnPA63c
