Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
ironwood low table,Walnut,Lumber type,NA,NA,Yes,Yes,No,5,NFS,3720,Brown,Black,2x1,NA,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrIronwoodTableM_Remake_2_0,2_0,3194,DR9FaS8kZeMbL7qYS
ironwood low table,Old,Lumber type,NA,NA,Yes,Yes,No,5,NFS,3720,Brown,Black,2x1,NA,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrIronwoodTableM_Remake_3_0,3_0,3194,wdQgShDyfy9Dxaa9d
ironwood low table,Oak,Lumber type,NA,NA,Yes,Yes,No,5,NFS,3720,Orange,White,2x1,NA,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrIronwoodTableM_Remake_4_0,4_0,3194,imxGnbxAEpuK2MaqR
ironwood table,Birch,Lumber type,NA,NA,Yes,Yes,No,7,NFS,5940,Beige,Black,2x2,NA,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrIronwoodTableL_Remake_0_0,0_0,3191,wG9xMvT5wnFFFbxQp
ironwood table,Teak,Lumber type,NA,NA,Yes,Yes,No,7,NFS,5940,Orange,Black,2x2,NA,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrIronwoodTableL_Remake_1_0,1_0,3191,f8FAwnfbepoKcZswB
ironwood table,Walnut,Lumber type,NA,NA,Yes,Yes,No,7,NFS,5940,Brown,Black,2x2,NA,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrIronwoodTableL_Remake_2_0,2_0,3191,wyw3iF5TEsJ8Jc7XW
ironwood table,Old,Lumber type,NA,NA,Yes,Yes,No,7,NFS,5940,Brown,Black,2x2,NA,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrIronwoodTableL_Remake_3_0,3_0,3191,2WjyByPY4EBeXcXx9
ironwood table,Oak,Lumber type,NA,NA,Yes,Yes,No,7,NFS,5940,Orange,White,2x2,NA,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrIronwoodTableL_Remake_4_0,4_0,3191,ckXna4S38CAbfdaiX
jail bars,Silver,Body color,NA,NA,Yes,Yes,No,5,NFS,3750,Gray,Gray,2x0.5,NA,Crafting,,1.0.0,facility,horror,None,None,No,Ranch,Yes,Does not play music,No lighting,Not for sale,FtrScreenCage_Remake_0_0,0_0,5931,A5GnnQ6RYGH974Gto
jail bars,Black,Body color,NA,NA,Yes,Yes,No,5,NFS,3750,Black,Black,2x0.5,NA,Crafting,,1.0.0,facility,horror,None,None,No,Ranch,Yes,Does not play music,No lighting,Not for sale,FtrScreenCage_Remake_1_0,1_0,5931,XWun8W7qbXBX7CAc2
jail bars,Rusted iron,Body color,NA,NA,Yes,Yes,No,5,NFS,3750,Brown,Brown,2x0.5,NA,Crafting,,1.0.0,facility,horror,None,None,No,Ranch,Yes,Does not play music,No lighting,Not for sale,FtrScreenCage_Remake_2_0,2_0,5931,qQT5gJYuKth6r87Ly
juicy-apple TV,Red apple,Fruit type,NA,NA,Yes,Yes,No,5,NFS,3500,Red,Yellow,1x1,NA,Crafting,,1.0.0,fancy,None,fruits,apple,Yes,TV,No,Does not play music,Monitor,Not for sale,FtrFruitsTV_Remake_0_0,0_0,2596,TZ25BzNNHG4fcmncS
juicy-apple TV,Green apple,Fruit type,NA,NA,Yes,Yes,No,5,NFS,3500,Green,Yellow,1x1,NA,Crafting,,1.0.0,fancy,None,fruits,apple,Yes,TV,No,Does not play music,Monitor,Not for sale,FtrFruitsTV_Remake_1_0,1_0,2596,fQY4s2gFf8t2YfqdS
jukebox,NA,NA,NA,NA,No,No,No,NA,5600,1400,Red,Gray,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,diner,None,Yes,Audio,No,Retro,No lighting,For sale,FtrJukebox,NA,791,NdQCw7DtbKgj8P2jv
kettle bathtub,NA,NA,NA,NA,Yes,No,No,NA,NFS,6270,Black,Gray,1.5x1.5,NA,Crafting,,1.0.0,zen-style,bathroom,None,None,Yes,Bathtub,Yes,Does not play music,No lighting,Not for sale,FtrGoemonburo,NA,4008,zYaneqiibuFWu96uc
kimono stand,NA,NA,Checkered,Kimono,No,No,Yes,2,3200,800,Beige,Red,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,zen-style,None,None,None,No,Japanese Style,No,Does not play music,No lighting,For sale,FtrKimonostand_Remake_0_0,0_0,7682,yKSNyMyiFkZp7tLzL
kimono stand,NA,NA,Goldfish,Kimono,No,No,Yes,2,3200,800,Beige,Light blue,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,zen-style,None,None,None,No,Japanese Style,No,Does not play music,No lighting,For sale,FtrKimonostand_Remake_0_1,0_1,7682,hkkcQs9HSARHGaNj7
kimono stand,NA,NA,Camellia,Kimono,No,No,Yes,2,3200,800,Beige,Colorful,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,zen-style,None,None,None,No,Japanese Style,No,Does not play music,No lighting,For sale,FtrKimonostand_Remake_0_2,0_2,7682,ji3khrKKSSrvKp8rs
kimono stand,NA,NA,Chain print,Kimono,No,No,Yes,2,3200,800,Beige,Blue,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,zen-style,None,None,None,No,Japanese Style,No,Does not play music,No lighting,For sale,FtrKimonostand_Remake_0_3,0_3,7682,FcpJacfBfqHFqeirp
kitchen island,White,NA,NA,NA,No,No,No,NA,170000,42500,White,White,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_0_0,0_0,998,rtLTfrfyEncyvRroG
kitchen island,Blue,NA,NA,NA,No,No,No,NA,170000,42500,Blue,White,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_1_0,1_0,998,zbnfAM2g9H7G8NSs6
kitchen island,Red,NA,NA,NA,No,No,No,NA,170000,42500,Red,Black,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_2_0,2_0,998,RrEYB2BSSSsstqYtu
kitchen island,Light brown,NA,NA,NA,No,No,No,NA,170000,42500,Beige,White,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_3_0,3_0,998,cRTus3fqsvu2mrXfG
kitchen island,Dark brown,NA,NA,NA,No,No,No,NA,170000,42500,Brown,White,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_4_0,4_0,998,rGNcarQcwAMmXGpAc
kitchen island,Black,NA,NA,NA,No,No,No,NA,170000,42500,Black,Black,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_5_0,5_0,998,JNrZLjGNrZBL5AexG
kitchen island,Silver,NA,NA,NA,No,No,No,NA,170000,42500,Gray,Gray,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_6_0,6_0,998,PAsdXFAQjygtRDKbQ
kitty litter box,White,NA,NA,NA,No,No,No,NA,1100,275,White,Orange,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrPetWC_Remake_0_0,0_0,7803,ptbiTGQkPKiSAYECu
kitty litter box,Orange,NA,NA,NA,No,No,No,NA,1100,275,Yellow,Brown,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrPetWC_Remake_1_0,1_0,7803,38LwzjXQCzqc8yqNj
kitty litter box,Green,NA,NA,NA,No,No,No,NA,1100,275,Green,Red,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrPetWC_Remake_2_0,2_0,7803,tbXfj7e4N6723mujP
kitty litter box,Light blue,NA,NA,NA,No,No,No,NA,1100,275,Light blue,Black,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrPetWC_Remake_3_0,3_0,7803,b2nkCAwQZgrj7fjCF
kitty litter box,Pink,NA,NA,NA,No,No,No,NA,1100,275,Pink,Yellow,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrPetWC_Remake_4_0,4_0,7803,ABDnqEyb59BvLYeJg
kitty litter box,Brown,NA,NA,NA,No,No,No,NA,1100,275,Brown,Gray,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrPetWC_Remake_5_0,5_0,7803,HDqcrLftoz3WwyYmh
kitty litter box,Black,NA,NA,NA,No,No,No,NA,1100,275,Black,Light blue,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrPetWC_Remake_6_0,6_0,7803,8KgEuwSkD9xMff8DD
kotatsu,NA,NA,Tic-tac-toe pattern,Blanket,No,No,Yes,2,3700,925,Brown,Blue,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,None,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrKotatsu_Remake_0_0,0_0,1849,t7j2L56ZZ7XjTbWqJ
kotatsu,NA,NA,Flowers,Blanket,No,No,Yes,2,3700,925,Brown,Pink,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,None,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrKotatsu_Remake_0_1,0_1,1849,goThJb5CZjarmAs36
kotatsu,NA,NA,Checkered,Blanket,No,No,Yes,2,3700,925,Brown,Yellow,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,None,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrKotatsu_Remake_0_2,0_2,1849,tW6fxiBFTMGH4p4CY
kotatsu,NA,NA,Stripes,Blanket,No,No,Yes,2,3700,925,Brown,Colorful,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,None,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrKotatsu_Remake_0_3,0_3,1849,XjaiJptva6rJCnNyc
large cardboard boxes,NA,NA,NA,NA,Yes,No,No,NA,NFS,300,None,None,2x2,NA,Crafting,,1.0.0,garage,None,cardboard,None,No,Supplies,No,Does not play music,No lighting,Not for sale,FtrMovingboxL,NA,3412,D9p23LvpEg9me36Tg
lawn chair,Blue,NA,NA,NA,No,No,No,NA,760,190,Light blue,White,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrVinylchair_Remake_0_0,0_0,1621,cKBDhd9jR55jp3Dv9
lawn chair,Red & white & blue,NA,NA,NA,No,No,No,NA,760,190,Colorful,White,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrVinylchair_Remake_1_0,1_0,1621,ZqtBpyBnspf5KoL8o
lawn chair,Pink,NA,NA,NA,No,No,No,NA,760,190,Pink,White,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrVinylchair_Remake_2_0,2_0,1621,biA63orayFazc66Yu
lawn chair,Yellow,NA,NA,NA,No,No,No,NA,760,190,Colorful,White,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrVinylchair_Remake_3_0,3_0,1621,Fi2tKRJm2KW2w47XG
lawn chair,Green,NA,NA,NA,No,No,No,NA,760,190,Green,Green,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrVinylchair_Remake_4_0,4_0,1621,xmqpYA7RHPRwRySjk
lawn chair,Black,NA,NA,NA,No,No,No,NA,760,190,Black,Orange,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrVinylchair_Remake_5_0,5_0,1621,3GbWmGgvdsyozd7vn
lawn mower,Red,NA,NA,NA,No,No,No,NA,2900,725,Red,White,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Garden,Yes,Does not play music,No lighting,For sale,FtrLawnmower_Remake_0_0,0_0,338,eun7RrZhpSYkNrdfB
lawn mower,Orange,NA,NA,NA,No,No,No,NA,2900,725,Orange,Black,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Garden,Yes,Does not play music,No lighting,For sale,FtrLawnmower_Remake_1_0,1_0,338,mhSYZHy389gYdNEhr
lawn mower,Blue,NA,NA,NA,No,No,No,NA,2900,725,Blue,White,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Garden,Yes,Does not play music,No lighting,For sale,FtrLawnmower_Remake_2_0,2_0,338,CLs9jA4Tqe3vjEYW4
lawn mower,Yellow,NA,NA,NA,No,No,No,NA,2900,725,Yellow,Gray,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Garden,Yes,Does not play music,No lighting,For sale,FtrLawnmower_Remake_3_0,3_0,338,r7z6Gm95H3AdLqWwK
lawn mower,Green,NA,NA,NA,No,No,No,NA,2900,725,Green,Gray,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Garden,Yes,Does not play music,No lighting,For sale,FtrLawnmower_Remake_4_0,4_0,338,6zfDpxFTpnbuZi5K7
leaf campfire,None,Food,NA,NA,Yes,Yes,No,2,NFS,1330,Brown,Orange,1x1,NA,Crafting,,1.0.0,garden,None,tree's bounty or leaves,None,Yes,Plants,Yes,Does not play music,No lighting,Not for sale,FtrFallenleavesfire_Remake_0_0,0_0,7788,2YhuuP7z6F24optaC
leaf campfire,Roasting marshmallows,Food,NA,NA,Yes,Yes,No,2,NFS,1330,Brown,Orange,1x1,NA,Crafting,,1.0.0,garden,None,tree's bounty or leaves,None,Yes,Plants,Yes,Does not play music,No lighting,Not for sale,FtrFallenleavesfire_Remake_1_0,1_0,7788,nbty5n27sp3sJn4FM
leaf stool,Brown,Color,NA,NA,Yes,Yes,No,3,NFS,1560,Brown,Beige,1x1,NA,Crafting,,1.0.0,child's room,fancy,tree's bounty or leaves,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrFallenleavesChairS_Remake_0_0,0_0,7390,35Y88uTbmZLHtJ9QX
leaf stool,Red,Color,NA,NA,Yes,Yes,No,3,NFS,1560,Red,Beige,1x1,NA,Crafting,,1.0.0,child's room,fancy,tree's bounty or leaves,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrFallenleavesChairS_Remake_1_0,1_0,7390,ESCRShzYqEjo7s29Q
leaf stool,Yellow,Color,NA,NA,Yes,Yes,No,3,NFS,1560,Yellow,Brown,1x1,NA,Crafting,,1.0.0,child's room,fancy,tree's bounty or leaves,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrFallenleavesChairS_Remake_2_0,2_0,7390,vtWGFKZGHTHwWmZep
leaf stool,Green,Color,NA,NA,Yes,Yes,No,3,NFS,1560,Green,Beige,1x1,NA,Crafting,,1.0.0,child's room,fancy,tree's bounty or leaves,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrFallenleavesChairS_Remake_3_0,3_0,7390,iYkc5v3YFMpYfoPGk
lecture-hall bench,Light brown,NA,NA,NA,No,No,No,NA,3300,825,Orange,Beige,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,lecture hall,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrChairCollage_Remake_0_0,0_0,2013,GE3TDid2oNirFn8iH
lecture-hall bench,Dark brown,NA,NA,NA,No,No,No,NA,3300,825,Brown,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,lecture hall,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrChairCollage_Remake_1_0,1_0,2013,K5xcTJqKvBEHHw48R
lecture-hall desk,Light brown,NA,NA,NA,No,No,No,NA,2500,625,Orange,Beige,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,lecture hall,No,Desk,No,Does not play music,No lighting,For sale,FtrTableCollage_Remake_0_0,0_0,2014,tDCo7u5vYpnPAY2f8
lecture-hall desk,Dark brown,NA,NA,NA,No,No,No,NA,2500,625,Brown,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,lecture hall,No,Desk,No,Does not play music,No lighting,For sale,FtrTableCollage_Remake_1_0,1_0,2014,88iDCFbBWvPBNZ5vT
lecture-hall desk,White,NA,NA,NA,No,No,No,NA,2500,625,White,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,lecture hall,No,Desk,No,Does not play music,No lighting,For sale,FtrTableCollage_Remake_2_0,2_0,2014,B2T89AGjxASHfT6fk
lifeguard chair,Blue,NA,NA,NA,No,No,No,NA,NFS,5000,Blue,White,1x1,1000,Nook Miles Shop,,1.0.0,ocean,None,None,None,No,Seaside,Yes,Does not play music,No lighting,Not for sale,FtrMonitoringchair_Remake_0_0,0_0,3345,o5zk7pS64Lcwzhhdy
lifeguard chair,White,NA,NA,NA,No,No,No,NA,NFS,5000,White,White,1x1,1000,Nook Miles Shop,,1.0.0,ocean,None,None,None,No,Seaside,Yes,Does not play music,No lighting,Not for sale,FtrMonitoringchair_Remake_1_0,1_0,3345,2MwE9GgGhX4wMG2MY
lifeguard chair,Yellow,NA,NA,NA,No,No,No,NA,NFS,5000,Yellow,White,1x1,1000,Nook Miles Shop,,1.0.0,ocean,None,None,None,No,Seaside,Yes,Does not play music,No lighting,Not for sale,FtrMonitoringchair_Remake_2_0,2_0,3345,4o9f3CQayxswGrYhG
lifeguard chair,Green,NA,NA,NA,No,No,No,NA,NFS,5000,Green,Gray,1x1,1000,Nook Miles Shop,,1.0.0,ocean,None,None,None,No,Seaside,Yes,Does not play music,No lighting,Not for sale,FtrMonitoringchair_Remake_3_0,3_0,3345,bRhFpyBTHPWqY9r8d
lifeguard chair,Red,NA,NA,NA,No,No,No,NA,NFS,5000,Red,Red,1x1,1000,Nook Miles Shop,,1.0.0,ocean,None,None,None,No,Seaside,Yes,Does not play music,No lighting,Not for sale,FtrMonitoringchair_Remake_4_0,4_0,3345,7DESvhrXXQvZLfXBh
lighthouse,Red,NA,NA,NA,No,No,No,NA,NFS,25000,Red,White,2x2,5000,Nook Miles Shop,,1.0.0,ocean,garden,None,None,Yes,Seaside,Yes,Does not play music,No lighting,Not for sale,FtrLighthouse_Remake_0_0,0_0,2335,cbhaxbJ2B6emG9ESy
lighthouse,Black,NA,NA,NA,No,No,No,NA,NFS,25000,White,Black,2x2,5000,Nook Miles Shop,,1.0.0,ocean,garden,None,None,Yes,Seaside,Yes,Does not play music,No lighting,Not for sale,FtrLighthouse_Remake_1_0,1_0,2335,EMc5ZBYFQd8tYfBhL
lighthouse,Blue,NA,NA,NA,No,No,No,NA,NFS,25000,White,Light blue,2x2,5000,Nook Miles Shop,,1.0.0,ocean,garden,None,None,Yes,Seaside,Yes,Does not play music,No lighting,Not for sale,FtrLighthouse_Remake_2_0,2_0,2335,dsJkhfYGZ7GTTnSRL
lighthouse,White,NA,NA,NA,No,No,No,NA,NFS,25000,White,White,2x2,5000,Nook Miles Shop,,1.0.0,ocean,garden,None,None,Yes,Seaside,Yes,Does not play music,No lighting,Not for sale,FtrLighthouse_Remake_3_0,3_0,2335,TmgsFnKy67xy2NKdk
lighthouse,Yellow,NA,NA,NA,No,No,No,NA,NFS,25000,Yellow,Yellow,2x2,5000,Nook Miles Shop,,1.0.0,ocean,garden,None,None,Yes,Seaside,Yes,Does not play music,No lighting,Not for sale,FtrLighthouse_Remake_4_0,4_0,2335,px3J4v4vMFrtq2Sjz
lighthouse,Gray,NA,NA,NA,No,No,No,NA,NFS,25000,Brown,Brown,2x2,5000,Nook Miles Shop,,1.0.0,ocean,garden,None,None,Yes,Seaside,Yes,Does not play music,No lighting,Not for sale,FtrLighthouse_Remake_5_0,5_0,2335,cNdSRxhEZRb2cgHoz
lily record player,White,Flower color,NA,NA,Yes,Yes,No,5,NFS,3010,White,Green,1x1,NA,Crafting,,1.0.0,fancy,None,flowers,None,Yes,Audio,No,Phono,No lighting,Not for sale,FtrFlowerRecordplayer_Remake_0_0,0_0,7236,ZicofnwgX89Tv54bu
lily record player,Pink,Flower color,NA,NA,Yes,Yes,No,5,NFS,3010,Pink,White,1x1,NA,Crafting,,1.0.0,fancy,None,flowers,None,Yes,Audio,No,Phono,No lighting,Not for sale,FtrFlowerRecordplayer_Remake_1_0,1_0,7236,s7ArZoErhnCAWS6ZC
lily record player,Yellow,Flower color,NA,NA,Yes,Yes,No,5,NFS,3010,Yellow,Brown,1x1,NA,Crafting,,1.0.0,fancy,None,flowers,None,Yes,Audio,No,Phono,No lighting,Not for sale,FtrFlowerRecordplayer_Remake_2_0,2_0,7236,G9JBwu6bkg5bThKoS
loft bed with desk,Natural,NA,White,Bedding,No,No,Yes,3,7700,1925,Beige,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,No,Does not play music,No lighting,For sale,FtrBeddesk_Remake_0_0,0_0,3621,pEmEpctJ7fDvRK895
loft bed with desk,Natural,NA,Black,Bedding,No,No,Yes,3,7700,1925,Beige,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,No,Does not play music,No lighting,For sale,FtrBeddesk_Remake_0_1,0_1,3621,kP7NpXq5BAQhpzYem
loft bed with desk,Natural,NA,Light blue,Bedding,No,No,Yes,3,7700,1925,Beige,Light blue,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,No,Does not play music,No lighting,For sale,FtrBeddesk_Remake_0_2,0_2,3621,BHx8sg7DDbnvDETn5
loft bed with desk,Natural,NA,Orange,Bedding,No,No,Yes,3,7700,1925,Beige,Orange,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,No,Does not play music,No lighting,For sale,FtrBeddesk_Remake_0_3,0_3,3621,53raZ3jiRZKeYoaCC
loft bed with desk,Natural,NA,Yellow,Bedding,No,No,Yes,3,7700,1925,Beige,Yellow,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,No,Does not play music,No lighting,For sale,FtrBeddesk_Remake_0_4,0_4,3621,NTHpFxJuuu7SWad4Y
loft bed with desk,Natural,NA,Pink,Bedding,No,No,Yes,3,7700,1925,Beige,Pink,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,No,Does not play music,No lighting,For sale,FtrBeddesk_Remake_0_5,0_5,3621,apfPQKj8B8KKd8tDg
loft bed with desk,Natural,NA,Green stripes,Bedding,No,No,Yes,3,7700,1925,Beige,Colorful,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,No,Does not play music,No lighting,For sale,FtrBeddesk_Remake_0_6,0_6,3621,CncpumixJshS3XF7G
loft bed with desk,Natural,NA,Red stripes,Bedding,No,No,Yes,3,7700,1925,Beige,Colorful,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,No,Does not play music,No lighting,For sale,FtrBeddesk_Remake_0_7,0_7,3621,NYMaAikFyeEH7xyZ2
