Dataset,SiteCode,POC,Date,Percentile,SiteName,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammNO3f_Unit,ammSO4f_Val,ammSO4f_Unit,ECf_Val,ECf_Unit,OMCf_Val,OMCf_Unit,SOILf_Val,SOILf_Unit,SVR_Val,SVR_Unit
IMPRHR2,PINN1,1,7/13/2018,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.35075,ug/m^3,1.63325,ug/m^3,0.0816,ug/m^3,0.73373,ug/m^3,0.70996,ug/m^3,123.32192,km
IMPRHR2,PINN1,1,7/16/2018,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.70808,ug/m^3,2.03895,ug/m^3,0.07792,ug/m^3,1.1338,ug/m^3,0.35367,ug/m^3,104.74561,km
IMPRHR2,PINN1,1,7/19/2018,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.4024,ug/m^3,1.67314,ug/m^3,0.08751,ug/m^3,1.36985,ug/m^3,0.39709,ug/m^3,115.24098,km
IMPRHR2,PINN1,1,7/22/2018,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.12507,ug/m^3,1.00312,ug/m^3,0.06181,ug/m^3,0.92455,ug/m^3,0.22828,ug/m^3,165.76517,km
IMPRHR2,PINN1,1,7/25/2018,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.22723,ug/m^3,1.05187,ug/m^3,0.26506,ug/m^3,2.42084,ug/m^3,0.31365,ug/m^3,120.678,km
IMPRHR2,PINN1,1,7/28/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.80926,ug/m^3,1.4131,ug/m^3,0.29358,ug/m^3,5.50296,ug/m^3,0.34044,ug/m^3,73.21853,km
IMPRHR2,PINN1,1,7/31/2018,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.52742,ug/m^3,0.97907,ug/m^3,0.29166,ug/m^3,3.62012,ug/m^3,0.37467,ug/m^3,98.42099,km
IMPRHR2,PINN1,1,8/3/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.77133,ug/m^3,1.02123,ug/m^3,0.56918,ug/m^3,7.33167,ug/m^3,0.41059,ug/m^3,62.19863,km
IMPRHR2,PINN1,1,8/6/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.54971,ug/m^3,0.91072,ug/m^3,1.06968,ug/m^3,13.41608,ug/m^3,0.34483,ug/m^3,38.4254,km
IMPRHR2,PINN1,1,8/9/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.23784,ug/m^3,1.05926,ug/m^3,1.09685,ug/m^3,19.88654,ug/m^3,0.62458,ug/m^3,24.98554,km
IMPRHR2,PINN1,1,8/12/2018,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.30827,ug/m^3,0.86526,ug/m^3,0.04128,ug/m^3,1.04891,ug/m^3,0.25079,ug/m^3,154.14181,km
IMPRHR2,PINN1,1,8/15/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.86795,ug/m^3,1.63808,ug/m^3,0.33361,ug/m^3,4.95835,ug/m^3,0.34133,ug/m^3,76.06194,km
IMPRHR2,PINN1,1,8/18/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.19698,ug/m^3,1.08492,ug/m^3,0.54965,ug/m^3,7.77514,ug/m^3,0.32354,ug/m^3,66.71367,km
IMPRHR2,PINN1,1,8/21/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.59727,ug/m^3,1.53623,ug/m^3,0.33876,ug/m^3,8.91371,ug/m^3,0.23421,ug/m^3,56.50361,km
IMPRHR2,PINN1,1,8/24/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.57926,ug/m^3,1.95785,ug/m^3,1.35483,ug/m^3,23.61055,ug/m^3,0.36251,ug/m^3,20.87894,km
IMPRHR2,PINN1,1,8/27/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.72183,ug/m^3,1.66588,ug/m^3,0.20987,ug/m^3,4.11257,ug/m^3,0.19292,ug/m^3,81.83881,km
IMPRHR2,PINN1,1,8/30/2018,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.53113,ug/m^3,1.24728,ug/m^3,0.20051,ug/m^3,4.36579,ug/m^3,0.16765,ug/m^3,91.59367,km
IMPRHR2,PINN1,1,9/2/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.92121,ug/m^3,1.61943,ug/m^3,0.20529,ug/m^3,4.41763,ug/m^3,0.36016,ug/m^3,70.84063,km
IMPRHR2,PINN1,1,9/5/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,1.35477,ug/m^3,2.05083,ug/m^3,0.19226,ug/m^3,3.81892,ug/m^3,0.3845,ug/m^3,69.57271,km
IMPRHR2,PINN1,1,9/8/2018,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.3854,ug/m^3,0.664,ug/m^3,0.19236,ug/m^3,1.91059,ug/m^3,0.34542,ug/m^3,131.18706,km
IMPRHR2,PINN1,1,9/11/2018,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.79572,ug/m^3,0.74155,ug/m^3,0.06549,ug/m^3,1.25658,ug/m^3,0.34266,ug/m^3,116.51565,km
IMPRHR2,PINN1,1,9/14/2018,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.67522,ug/m^3,1.03315,ug/m^3,0.0557,ug/m^3,1.20125,ug/m^3,0.51967,ug/m^3,111.99508,km
IMPRHR2,PINN1,1,9/17/2018,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.45996,ug/m^3,0.75686,ug/m^3,0.04571,ug/m^3,0.79004,ug/m^3,0.31539,ug/m^3,148.4787,km
IMPRHR2,PINN1,1,9/20/2018,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.61426,ug/m^3,0.80322,ug/m^3,0.23277,ug/m^3,2.90714,ug/m^3,0.74137,ug/m^3,101.65755,km
IMPRHR2,PINN1,1,9/23/2018,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.33474,ug/m^3,0.8264,ug/m^3,0.1168,ug/m^3,1.48412,ug/m^3,0.50824,ug/m^3,134.0721,km
IMPRHR2,PINN1,1,9/26/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.83971,ug/m^3,1.35362,ug/m^3,0.17429,ug/m^3,2.29367,ug/m^3,0.97047,ug/m^3,89.46298,km
IMPRHR2,PINN1,1,9/29/2018,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.76578,ug/m^3,1.35061,ug/m^3,0.08411,ug/m^3,1.41347,ug/m^3,0.25894,ug/m^3,113.88326,km
IMPRHR2,PINN1,1,10/2/2018,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.48718,ug/m^3,0.82879,ug/m^3,0.10052,ug/m^3,0.67964,ug/m^3,0.41863,ug/m^3,140.10042,km
IMPRHR2,PINN1,1,10/5/2018,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.60128,ug/m^3,0.78771,ug/m^3,0.0985,ug/m^3,0.96797,ug/m^3,0.14254,ug/m^3,149.38147,km
IMPRHR2,PINN1,1,10/8/2018,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.2672,ug/m^3,0.41011,ug/m^3,0.16632,ug/m^3,1.92573,ug/m^3,0.33397,ug/m^3,141.27074,km
IMPRHR2,PINN1,1,10/11/2018,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.88938,ug/m^3,0.98394,ug/m^3,0.06689,ug/m^3,0.9275,ug/m^3,0.26363,ug/m^3,121.87079,km
IMPRHR2,PINN1,1,10/14/2018,70,Pinnacles NM,36.4833,-121.1568,302,CA,1.00283,ug/m^3,1.14073,ug/m^3,0.09193,ug/m^3,1.58641,ug/m^3,0.35783,ug/m^3,108.19388,km
IMPRHR2,PINN1,1,10/17/2018,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.2229,ug/m^3,0.80607,ug/m^3,0.16558,ug/m^3,1.47659,ug/m^3,0.91021,ug/m^3,123.54205,km
IMPRHR2,PINN1,1,10/20/2018,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.30921,ug/m^3,1.04008,ug/m^3,0.23198,ug/m^3,2.28359,ug/m^3,0.87747,ug/m^3,109.93277,km
IMPRHR2,PINN1,1,10/23/2018,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.76854,ug/m^3,1.72074,ug/m^3,0.32662,ug/m^3,2.39857,ug/m^3,0.41846,ug/m^3,91.64962,km
IMPRHR2,PINN1,1,10/26/2018,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.29922,ug/m^3,0.8073,ug/m^3,0.23261,ug/m^3,2.05189,ug/m^3,1.08432,ug/m^3,119.74786,km
IMPRHR2,PINN1,1,10/29/2018,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.8417,ug/m^3,0.46881,ug/m^3,0.07188,ug/m^3,0.57737,ug/m^3,0.42989,ug/m^3,130.86872,km
IMPRHR2,PINN1,1,11/1/2018,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.08353,ug/m^3,0.25051,ug/m^3,0.17207,ug/m^3,1.34111,ug/m^3,0.82788,ug/m^3,159.3004,km
IMPRHR2,PINN1,1,11/4/2018,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.39603,ug/m^3,0.55704,ug/m^3,0.07544,ug/m^3,1.12041,ug/m^3,0.45533,ug/m^3,143.19299,km
IMPRHR2,PINN1,1,11/7/2018,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.19533,ug/m^3,0.31441,ug/m^3,0.11267,ug/m^3,0.83002,ug/m^3,0.91563,ug/m^3,163.18729,km
IMPRHR2,PINN1,1,11/10/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,1.96552,ug/m^3,1.56045,ug/m^3,2.10338,ug/m^3,14.72801,ug/m^3,1.68131,ug/m^3,26.52411,km
IMPRHR2,PINN1,1,11/13/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.79571,ug/m^3,1.08929,ug/m^3,0.90699,ug/m^3,8.26744,ug/m^3,1.26565,ug/m^3,52.09015,km
IMPRHR2,PINN1,1,11/16/2018,0,Pinnacles NM,36.4833,-121.1568,302,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,PINN1,1,11/19/2018,90,Pinnacles NM,36.4833,-121.1568,302,CA,3.44029,ug/m^3,1.47803,ug/m^3,0.91601,ug/m^3,12.5552,ug/m^3,1.7078,ug/m^3,32.63299,km
IMPRHR2,PINN1,1,11/22/2018,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.197,ug/m^3,0.27043,ug/m^3,0.0249,ug/m^3,0.86722,ug/m^3,0.0571,ug/m^3,200.77359,km
IMPRHR2,PINN1,1,11/25/2018,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.50253,ug/m^3,0.66495,ug/m^3,0.12651,ug/m^3,1.32602,ug/m^3,0.04638,ug/m^3,153.26662,km
IMPRHR2,PINN1,1,11/28/2018,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.10325,ug/m^3,0.37558,ug/m^3,0.07385,ug/m^3,1.05601,ug/m^3,0.06421,ug/m^3,201.46186,km
IMPRHR2,PINN1,1,12/1/2018,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.28283,ug/m^3,0.34493,ug/m^3,0.05133,ug/m^3,0.43553,ug/m^3,0.05815,ug/m^3,173.25253,km
IMPRHR2,PINN1,1,12/4/2018,50,Pinnacles NM,36.4833,-121.1568,302,CA,1.59675,ug/m^3,0.50106,ug/m^3,0.08159,ug/m^3,0.82472,ug/m^3,0.11279,ug/m^3,118.74164,km
IMPRHR2,PINN1,1,12/7/2018,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.05236,ug/m^3,0.25472,ug/m^3,0.195,ug/m^3,1.54138,ug/m^3,0.03516,ug/m^3,183.33614,km
IMPRHR2,PINN1,1,12/10/2018,70,Pinnacles NM,36.4833,-121.1568,302,CA,1.34112,ug/m^3,0.61075,ug/m^3,0.19456,ug/m^3,2.06156,ug/m^3,0.05962,ug/m^3,106.73594,km
IMPRHR2,PINN1,1,12/13/2018,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.16873,ug/m^3,0.58327,ug/m^3,0.19094,ug/m^3,2.01334,ug/m^3,0.07529,ug/m^3,147.46295,km
IMPRHR2,PINN1,1,12/16/2018,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.30675,ug/m^3,0.39179,ug/m^3,0.02214,ug/m^3,0.85259,ug/m^3,0.0883,ug/m^3,183.07174,km
IMPRHR2,PINN1,1,12/19/2018,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.34017,ug/m^3,0.23203,ug/m^3,0.14882,ug/m^3,0.95539,ug/m^3,0.04742,ug/m^3,181.3763,km
IMPRHR2,PINN1,1,12/22/2018,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.52841,ug/m^3,0.40582,ug/m^3,0.22759,ug/m^3,1.52212,ug/m^3,0.02849,ug/m^3,145.08312,km
IMPRHR2,PINN1,1,12/25/2018,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.40024,ug/m^3,0.29766,ug/m^3,0.10011,ug/m^3,1.13373,ug/m^3,0.0666,ug/m^3,152.47313,km
IMPRHR2,PINN1,1,12/28/2018,0,Pinnacles NM,36.4833,-121.1568,302,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,PINN1,1,12/31/2018,0,Pinnacles NM,36.4833,-121.1568,302,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,PINN1,1,1/3/2019,0,Pinnacles NM,36.4833,-121.1568,302,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,PINN1,1,1/6/2019,0,Pinnacles NM,36.4833,-121.1568,302,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,PINN1,1,1/9/2019,0,Pinnacles NM,36.4833,-121.1568,302,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,PINN1,1,1/12/2019,0,Pinnacles NM,36.4833,-121.1568,302,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,PINN1,1,1/15/2019,0,Pinnacles NM,36.4833,-121.1568,302,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,PINN1,1,1/18/2019,0,Pinnacles NM,36.4833,-121.1568,302,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,PINN1,1,1/21/2019,0,Pinnacles NM,36.4833,-121.1568,302,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,PINN1,1,1/24/2019,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.06659,ug/m^3,0.19994,ug/m^3,0.15381,ug/m^3,1.47301,ug/m^3,0.10476,ug/m^3,200.5304,km
IMPRHR2,PINN1,1,1/27/2019,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.07786,ug/m^3,0.58559,ug/m^3,0.22955,ug/m^3,1.6099,ug/m^3,0.17737,ug/m^3,157.96634,km
IMPRHR2,PINN1,1,1/30/2019,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.34371,ug/m^3,0.62048,ug/m^3,0.37032,ug/m^3,2.52589,ug/m^3,0.16041,ug/m^3,120.16708,km
IMPRHR2,PINN1,1,2/2/2019,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.04371,ug/m^3,0.1464,ug/m^3,0,ug/m^3,0.27443,ug/m^3,0.06728,ug/m^3,225.51784,km
IMPRHR2,PINN1,1,2/5/2019,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.08133,ug/m^3,0.09512,ug/m^3,0.00899,ug/m^3,0.1762,ug/m^3,0.02896,ug/m^3,267.90713,km
IMPRHR2,PINN1,1,2/8/2019,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.15454,ug/m^3,0.24606,ug/m^3,0.06555,ug/m^3,0.52205,ug/m^3,0.04084,ug/m^3,229.89806,km
IMPRHR2,PINN1,1,2/11/2019,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.21765,ug/m^3,0.15914,ug/m^3,0.04358,ug/m^3,0.56174,ug/m^3,0.03357,ug/m^3,226.0076,km
IMPRHR2,PINN1,1,2/14/2019,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.05791,ug/m^3,0.14017,ug/m^3,0.00639,ug/m^3,0.38563,ug/m^3,0.0234,ug/m^3,230.25096,km
IMPRHR2,PINN1,1,2/17/2019,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.09307,ug/m^3,0.21871,ug/m^3,0.21661,ug/m^3,1.6427,ug/m^3,0.19122,ug/m^3,148.34776,km
IMPRHR2,PINN1,1,2/20/2019,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.12841,ug/m^3,0.23814,ug/m^3,0.05232,ug/m^3,0.4984,ug/m^3,0.07057,ug/m^3,189.93465,km
IMPRHR2,PINN1,1,2/23/2019,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.21042,ug/m^3,0.36745,ug/m^3,0.61724,ug/m^3,2.98141,ug/m^3,0.10701,ug/m^3,119.24361,km
IMPRHR2,PINN1,1,2/26/2019,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.335,ug/m^3,0.90833,ug/m^3,0.02883,ug/m^3,0.18261,ug/m^3,0.31122,ug/m^3,137.02485,km
IMPRHR2,PINN1,1,3/1/2019,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.28176,ug/m^3,0.2904,ug/m^3,0.06925,ug/m^3,0.57521,ug/m^3,0.08833,ug/m^3,192.38816,km
IMPRHR2,PINN1,1,3/4/2019,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.36157,ug/m^3,0.40421,ug/m^3,0.08035,ug/m^3,0.79546,ug/m^3,0.07687,ug/m^3,144.15731,km
IMPRHR2,PINN1,1,3/7/2019,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.10387,ug/m^3,0.22172,ug/m^3,0.01807,ug/m^3,0.20916,ug/m^3,0.02406,ug/m^3,235.14001,km
IMPRHR2,PINN1,1,3/10/2019,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.13917,ug/m^3,0.37525,ug/m^3,0.07364,ug/m^3,0.66404,ug/m^3,0.07336,ug/m^3,168.33804,km
IMPRHR2,PINN1,1,3/13/2019,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.42576,ug/m^3,0.41584,ug/m^3,0.099,ug/m^3,0.83243,ug/m^3,0.17122,ug/m^3,117.00896,km
IMPRHR2,PINN1,1,3/16/2019,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.27552,ug/m^3,0.66033,ug/m^3,0.95479,ug/m^3,3.78315,ug/m^3,0.26198,ug/m^3,89.67974,km
IMPRHR2,PINN1,1,3/19/2019,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.29273,ug/m^3,1.01133,ug/m^3,0.21521,ug/m^3,1.21892,ug/m^3,0.54734,ug/m^3,124.40149,km
IMPRHR2,PINN1,1,3/22/2019,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.46729,ug/m^3,0.50436,ug/m^3,0.10593,ug/m^3,0.81351,ug/m^3,0.10251,ug/m^3,145.34877,km
IMPRHR2,PINN1,1,3/25/2019,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.52927,ug/m^3,1.72805,ug/m^3,0.18561,ug/m^3,1.16348,ug/m^3,0.99481,ug/m^3,94.06772,km
IMPRHR2,PINN1,1,3/28/2019,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.28884,ug/m^3,0.50412,ug/m^3,0.08524,ug/m^3,0.695,ug/m^3,0.29932,ug/m^3,138.73994,km
IMPRHR2,PINN1,1,3/31/2019,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.29182,ug/m^3,0.3795,ug/m^3,0.66873,ug/m^3,2.27252,ug/m^3,0.23802,ug/m^3,119.37136,km
IMPRHR2,PINN1,1,4/3/2019,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.12834,ug/m^3,0.30653,ug/m^3,0.13891,ug/m^3,0.94891,ug/m^3,0.0936,ug/m^3,209.74742,km
IMPRHR2,PINN1,1,4/6/2019,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.15582,ug/m^3,0.35669,ug/m^3,0.174,ug/m^3,0.98359,ug/m^3,0.16996,ug/m^3,197.6487,km
IMPRHR2,PINN1,1,4/9/2019,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.47891,ug/m^3,0.56632,ug/m^3,0.00445,ug/m^3,0.32216,ug/m^3,0.23991,ug/m^3,126.43138,km
IMPRHR2,PINN1,1,4/12/2019,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.79181,ug/m^3,0.49141,ug/m^3,0.54085,ug/m^3,3.02834,ug/m^3,0.18373,ug/m^3,96.72622,km
IMPRHR2,PINN1,1,4/15/2019,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.47215,ug/m^3,0.61669,ug/m^3,0.06928,ug/m^3,0.77567,ug/m^3,0.29013,ug/m^3,152.8588,km
IMPRHR2,PINN1,1,4/18/2019,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.42374,ug/m^3,0.82306,ug/m^3,0.62213,ug/m^3,3.16571,ug/m^3,0.29443,ug/m^3,99.71926,km
IMPRHR2,PINN1,1,4/21/2019,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.68089,ug/m^3,0.58435,ug/m^3,0.25458,ug/m^3,1.94672,ug/m^3,0.21883,ug/m^3,102.65015,km
IMPRHR2,PINN1,1,4/24/2019,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.65462,ug/m^3,0.72984,ug/m^3,0.28941,ug/m^3,2.63403,ug/m^3,0.51719,ug/m^3,103.43178,km
IMPRHR2,PINN1,1,4/27/2019,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.89936,ug/m^3,1.63301,ug/m^3,0.43592,ug/m^3,2.38507,ug/m^3,0.38486,ug/m^3,84.60198,km
IMPRHR2,PINN1,1,4/30/2019,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.91529,ug/m^3,1.21312,ug/m^3,0.06655,ug/m^3,1.5169,ug/m^3,0.41992,ug/m^3,85.46043,km
IMPRHR2,PINN1,1,5/3/2019,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.73477,ug/m^3,1.07172,ug/m^3,0.33032,ug/m^3,2.0255,ug/m^3,0.64495,ug/m^3,96.68101,km
IMPRHR2,PINN1,1,5/6/2019,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.18717,ug/m^3,0.66796,ug/m^3,0.05334,ug/m^3,0.86425,ug/m^3,0.14233,ug/m^3,187.52185,km
IMPRHR2,PINN1,1,5/9/2019,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.38875,ug/m^3,1.07155,ug/m^3,0.14862,ug/m^3,1.66759,ug/m^3,0.19678,ug/m^3,136.96408,km
IMPRHR2,PINN1,1,5/12/2019,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.65754,ug/m^3,1.58408,ug/m^3,0.14178,ug/m^3,1.5631,ug/m^3,0.72121,ug/m^3,104.55056,km
IMPRHR2,PINN1,1,5/15/2019,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.27864,ug/m^3,1.04,ug/m^3,0.07281,ug/m^3,0.75098,ug/m^3,0.30976,ug/m^3,160.87463,km
IMPRHR2,PINN1,1,5/18/2019,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.70198,ug/m^3,0.82508,ug/m^3,0.07946,ug/m^3,0.83383,ug/m^3,0.15949,ug/m^3,144.61296,km
IMPRHR2,PINN1,1,5/21/2019,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.17783,ug/m^3,0.53831,ug/m^3,0.0512,ug/m^3,0.51649,ug/m^3,0.11814,ug/m^3,157.43823,km
IMPRHR2,PINN1,1,5/24/2019,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.59641,ug/m^3,0.95898,ug/m^3,0.18393,ug/m^3,1.29578,ug/m^3,0.09057,ug/m^3,132.29369,km
IMPRHR2,PINN1,1,5/27/2019,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.52498,ug/m^3,0.90082,ug/m^3,0.11388,ug/m^3,1.02526,ug/m^3,0.09283,ug/m^3,134.16183,km
IMPRHR2,PINN1,1,5/30/2019,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.52671,ug/m^3,0.95139,ug/m^3,0.1465,ug/m^3,1.65155,ug/m^3,0.17508,ug/m^3,125.50917,km
IMPRHR2,PINN1,1,6/2/2019,30,Pinnacles NM,36.4833,-121.1568,302,CA,0.34324,ug/m^3,0.8361,ug/m^3,0.10985,ug/m^3,0.99652,ug/m^3,0.11358,ug/m^3,165.49607,km
IMPRHR2,PINN1,1,6/5/2019,90,Pinnacles NM,36.4833,-121.1568,302,CA,1.43408,ug/m^3,1.32132,ug/m^3,0.07902,ug/m^3,2.44424,ug/m^3,0.556,ug/m^3,82.88591,km
IMPRHR2,PINN1,1,6/8/2019,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.4616,ug/m^3,0.5577,ug/m^3,0.81689,ug/m^3,3.07426,ug/m^3,0.59997,ug/m^3,89.44357,km
IMPRHR2,PINN1,1,6/11/2019,90,Pinnacles NM,36.4833,-121.1568,302,CA,0.26619,ug/m^3,1.26893,ug/m^3,0.24428,ug/m^3,2.6467,ug/m^3,1.06779,ug/m^3,103.0701,km
IMPRHR2,PINN1,1,6/14/2019,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.35111,ug/m^3,1.49725,ug/m^3,0.02511,ug/m^3,1.18082,ug/m^3,0.22405,ug/m^3,139.18247,km
IMPRHR2,PINN1,1,6/17/2019,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.44966,ug/m^3,1.3589,ug/m^3,0.05645,ug/m^3,0.91481,ug/m^3,0.21786,ug/m^3,141.37267,km
IMPRHR2,PINN1,1,6/20/2019,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.60375,ug/m^3,0.97386,ug/m^3,0.05534,ug/m^3,1.07365,ug/m^3,0.32614,ug/m^3,131.43052,km
IMPRHR2,PINN1,1,6/23/2019,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.79447,ug/m^3,0.93976,ug/m^3,0.06962,ug/m^3,1.80486,ug/m^3,0.32614,ug/m^3,115.43309,km
IMPRHR2,PINN1,1,6/26/2019,10,Pinnacles NM,36.4833,-121.1568,302,CA,0.3657,ug/m^3,0.7505,ug/m^3,0.062,ug/m^3,0.50071,ug/m^3,0.17407,ug/m^3,174.4866,km
IMPRHR2,PINN1,1,6/29/2019,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.55513,ug/m^3,1.10224,ug/m^3,0.04989,ug/m^3,1.10014,ug/m^3,0.28095,ug/m^3,131.76212,km
IMPRHR2,PINN1,1,7/2/2019,50,Pinnacles NM,36.4833,-121.1568,302,CA,0.51708,ug/m^3,1.38749,ug/m^3,0.05622,ug/m^3,1.31648,ug/m^3,0.20548,ug/m^3,129.61837,km
IMPRHR2,PINN1,1,7/5/2019,70,Pinnacles NM,36.4833,-121.1568,302,CA,0.58397,ug/m^3,1.63763,ug/m^3,0.08523,ug/m^3,1.58634,ug/m^3,0.2408,ug/m^3,113.09867,km
