location_name,data_date,submitted_date,Province,District,malaria_rdt_0-4,malaria_rdt_5-14,malaria_rdt_15,malaria_tot,newid
Facility 29,2020-07-06,2020-07-07,North,Dingo,21,40,36,97,29
Facility 60,2020-07-06,2020-07-07,North,Bolo,6,12,21,39,60
Facility 34,2020-07-07,2020-07-07,North,Dingo,9,10,9,28,34
Facility 48,2020-07-06,2020-07-07,North,Dingo,6,6,17,29,48
Facility 10,2020-07-07,2020-07-07,North,Bolo,0,10,20,30,10
Facility 38,2020-07-07,2020-07-07,North,Bolo,9,5,14,28,38
Facility 23,2020-07-06,2020-07-07,North,Dingo,0,0,0,0,23
Facility 19,2020-07-06,2020-07-07,North,Bolo,0,50,78,128,19
Facility 34,2020-07-06,2020-07-07,North,Dingo,15,11,10,36,34
Facility 12,2020-07-06,2020-07-07,North,Dingo,12,13,77,102,12
Facility 12,2020-07-05,2020-07-07,North,Dingo,31,34,90,155,12
Facility 12,2020-07-04,2020-07-07,North,Dingo,39,11,93,143,12
Facility 12,2020-07-03,2020-07-07,North,Dingo,40,39,70,149,12
Facility 12,2020-06-30,2020-07-07,North,Dingo,44,18,79,141,12
Facility 12,2020-07-01,2020-07-07,North,Dingo,30,39,80,149,12
Facility 12,2020-07-02,2020-07-07,North,Dingo,52,33,43,128,12
Facility 21,2020-07-07,2020-07-07,North,Bolo,26,10,13,49,21
Facility 12,2020-06-29,2020-07-07,North,Dingo,34,22,49,105,12
Facility 53,2020-07-06,2020-07-07,North,Bolo,11,3,10,24,53
Facility 36,2020-07-06,2020-07-07,North,Dingo,14,8,19,41,36
Facility 8,2020-07-06,2020-07-07,North,Bolo,7,3,8,18,8
Facility 24,2020-07-06,2020-07-07,North,Bolo,7,4,14,25,24
Facility 64,2020-07-06,2020-07-07,North,Dingo,19,0,20,39,64
Facility 2,2020-07-06,2020-07-07,North,Bolo,32,20,20,72,2
Facility 7,2020-07-06,2020-07-07,North,Spring,19,23,14,56,7
Facility 37,2020-07-06,2020-07-07,North,Bolo,11,2,13,26,37
Facility 13,2020-07-06,2020-07-07,North,Bolo,0,0,0,0,13
Facility 49,2020-07-06,2020-07-07,North,Dingo,58,55,41,154,49
Facility 31,2020-07-06,2020-07-07,North,Dingo,11,10,15,36,31
Facility 31,2020-07-04,2020-07-07,North,Dingo,0,0,0,0,31
Facility 3,2020-07-07,2020-07-07,North,Dingo,21,6,12,39,3
Facility 11,2020-07-06,2020-07-07,North,Spring,62,25,41,128,11
Facility 51,2020-07-06,2020-07-07,North,Spring,NA,NA,NA,NA,51
Facility 25,2020-07-06,2020-07-07,North,Bolo,3,1,9,13,25
Facility 27,2020-07-06,2020-07-07,North,Spring,12,11,17,40,27
Facility 26,2020-07-06,2020-07-07,North,Bolo,6,4,10,20,26
Facility 27,2020-07-05,2020-07-07,North,Spring,11,18,14,43,27
Facility 9,2020-07-06,2020-07-07,North,Spring,42,30,55,127,9
Facility 52,2020-07-05,2020-07-06,North,Bolo,18,13,50,81,52
Facility 29,2020-07-05,2020-07-06,North,Dingo,25,23,27,75,29
Facility 51,2020-07-05,2020-07-06,North,Spring,NA,NA,NA,NA,51
Facility 48,2020-07-05,2020-07-06,North,Dingo,9,8,17,34,48
Facility 4,2020-07-06,2020-07-06,North,Bolo,33,17,53,103,4
Facility 5,2020-07-05,2020-07-06,North,Bolo,12,14,24,50,5
Facility 22,2020-07-06,2020-07-06,North,Bolo,12,6,9,27,22
Facility 22,2020-06-25,2020-07-06,North,Bolo,0,0,4,4,22
Facility 22,2020-06-27,2020-07-06,North,Bolo,8,13,12,33,22
Facility 22,2020-06-24,2020-07-06,North,Bolo,13,4,8,25,22
Facility 38,2020-07-06,2020-07-06,North,Bolo,10,3,5,18,38
Facility 10,2020-07-06,2020-07-06,North,Bolo,0,9,21,30,10
Facility 19,2020-07-05,2020-07-06,North,Bolo,0,35,52,87,19
Facility 37,2020-07-05,2020-07-06,North,Bolo,5,3,26,34,37
Facility 33,2020-07-05,2020-07-06,North,Barnard,5,3,5,13,33
Facility 49,2020-07-05,2020-07-06,North,Dingo,1,75,11,87,49
Facility 21,2020-07-06,2020-07-06,North,Bolo,27,5,5,37,21
Facility 13,2020-07-05,2020-07-06,North,Bolo,0,0,0,0,13
Facility 9,2020-07-05,2020-07-06,North,Spring,40,15,29,84,9
Facility 9,2020-07-04,2020-07-06,North,Spring,24,26,21,71,9
Facility 9,2020-07-03,2020-07-06,North,Spring,0,0,0,0,9
Facility 50,2020-07-05,2020-07-06,North,Spring,85,25,49,159,50
Facility 60,2020-07-05,2020-07-06,North,Bolo,11,15,21,47,60
Facility 24,2020-07-05,2020-07-06,North,Bolo,7,7,40,54,24
Facility 11,2020-07-05,2020-07-06,North,Spring,49,33,53,135,11
Facility 46,2020-07-05,2020-07-06,North,Dingo,13,16,17,46,46
Facility 3,2020-07-06,2020-07-06,North,Dingo,9,7,18,34,3
Facility 42,2020-07-05,2020-07-06,North,Dingo,24,13,33,70,42
Facility 8,2020-07-05,2020-07-06,North,Bolo,5,2,13,20,8
Facility 38,2020-07-05,2020-07-06,North,Bolo,7,10,7,24,38
Facility 31,2020-07-05,2020-07-06,North,Dingo,13,9,18,40,31
Facility 2,2020-07-05,2020-07-06,North,Bolo,11,8,10,29,2
Facility 53,2020-07-05,2020-07-06,North,Bolo,12,6,23,41,53
Facility 22,2020-07-05,2020-07-06,North,Bolo,10,3,10,23,22
Facility 23,2020-07-05,2020-07-06,North,Dingo,0,0,0,0,23
Facility 26,2020-07-05,2020-07-06,North,Bolo,8,2,6,16,26
Facility 25,2020-07-05,2020-07-06,North,Bolo,0,1,4,5,25
Facility 41,2020-07-05,2020-07-06,North,Barnard,5,8,9,22,41
Facility 42,2020-07-04,2020-07-05,North,Dingo,41,15,24,80,42
Facility 42,2020-07-02,2020-07-05,North,Dingo,17,9,10,36,42
Facility 42,2020-07-01,2020-07-05,North,Dingo,31,12,17,60,42
Facility 36,2020-07-05,2020-07-05,North,Dingo,15,6,11,32,36
Facility 42,2020-06-30,2020-07-05,North,Dingo,17,8,10,35,42
Facility 42,2020-06-28,2020-07-05,North,Dingo,24,19,41,84,42
Facility 42,2020-06-27,2020-07-05,North,Dingo,28,15,32,75,42
Facility 42,2020-06-25,2020-07-05,North,Dingo,16,13,6,35,42
Facility 50,2020-06-28,2020-07-05,North,Spring,66,0,16,82,50
Facility 58,2020-07-04,2020-07-05,North,Spring,0,15,35,50,58
Facility 58,2020-07-03,2020-07-05,North,Spring,25,0,13,38,58
Facility 58,2020-07-02,2020-07-05,North,Spring,12,0,10,22,58
Facility 50,2020-07-04,2020-07-05,North,Spring,59,48,99,206,50
Facility 34,2020-07-05,2020-07-05,North,Dingo,13,9,10,32,34
Facility 42,2020-06-24,2020-07-05,North,Dingo,19,9,66,94,42
Facility 42,2020-06-23,2020-07-05,North,Dingo,23,11,56,90,42
Facility 42,2020-06-22,2020-07-05,North,Dingo,32,18,56,106,42
Facility 42,2020-05-21,2020-07-05,North,Dingo,33,6,34,73,42
Facility 42,2020-06-20,2020-07-05,North,Dingo,38,15,41,94,42
Facility 42,2020-06-18,2020-07-05,North,Dingo,10,9,12,31,42
Facility 7,2020-07-05,2020-07-05,North,Spring,26,25,38,89,7
Facility 42,2020-06-17,2020-07-05,North,Dingo,22,15,28,65,42
Facility 42,2020-06-09,2020-07-05,North,Dingo,25,10,51,86,42
Facility 14,2020-07-05,2020-07-05,North,Dingo,14,18,20,52,14
Facility 48,2020-07-04,2020-07-05,North,Dingo,6,4,23,33,48
Facility 48,2020-07-01,2020-07-05,North,Dingo,14,10,15,39,48
Facility 52,2020-07-04,2020-07-05,North,Bolo,20,5,46,71,52
Facility 52,2020-07-03,2020-07-05,North,Bolo,16,18,22,56,52
Facility 52,2020-07-02,2020-07-05,North,Bolo,24,21,31,76,52
Facility 52,2020-07-01,2020-07-05,North,Bolo,10,8,57,75,52
Facility 52,2020-06-30,2020-07-05,North,Bolo,23,18,37,78,52
Facility 52,2020-06-29,2020-07-05,North,Bolo,16,11,45,72,52
Facility 52,2020-06-27,2020-07-05,North,Bolo,19,10,34,63,52
Facility 52,2020-06-28,2020-07-05,North,Bolo,17,5,25,47,52
Facility 19,2020-07-04,2020-07-05,North,Bolo,26,18,46,90,19
Facility 4,2020-06-26,2020-07-05,North,Bolo,0,0,0,0,4
Facility 4,2020-07-05,2020-07-05,North,Bolo,22,16,23,61,4
Facility 7,2020-07-02,2020-07-05,North,Spring,10,6,12,28,7
Facility 7,2020-07-03,2020-07-05,North,Spring,4,8,9,21,7
Facility 7,2020-07-03,2020-07-05,North,Spring,4,8,9,21,7
Facility 29,2020-07-04,2020-07-05,North,Dingo,34,44,19,97,29
Facility 7,2020-07-04,2020-07-05,North,Spring,35,20,39,94,7
Facility 24,2020-06-26,2020-07-05,North,Bolo,10,5,40,55,24
Facility 24,2020-06-25,2020-07-05,North,Bolo,27,5,34,66,24
Facility 33,2020-07-04,2020-07-05,North,Barnard,3,4,4,11,33
Facility 22,2020-06-23,2020-07-05,North,Bolo,7,5,15,27,22
Facility 22,2020-06-22,2020-07-05,North,Bolo,12,4,14,30,22
Facility 22,2020-06-21,2020-07-05,North,Bolo,6,4,11,21,22
Facility 10,2020-07-05,2020-07-05,North,Bolo,0,10,13,23,10
Facility 22,2020-06-20,2020-07-05,North,Bolo,7,4,16,27,22
Facility 38,2020-06-23,2020-07-05,North,Bolo,9,0,7,16,38
Facility 38,2020-06-28,2020-07-05,North,Bolo,7,10,5,22,38
Facility 22,2020-06-16,2020-07-05,North,Bolo,11,7,13,31,22
Facility 22,2020-06-15,2020-07-05,North,Bolo,3,5,8,16,22
Facility 38,2020-07-04,2020-07-05,North,Bolo,12,5,9,26,38
Facility 22,2020-06-14,2020-07-05,North,Bolo,12,3,13,28,22
Facility 22,2020-06-13,2020-07-05,North,Bolo,9,3,13,25,22
Facility 52,2020-06-26,2020-07-05,North,Bolo,4,5,32,41,52
Facility 4,2020-07-04,2020-07-05,North,Bolo,41,19,37,97,4
Facility 4,2020-07-02,2020-07-05,North,Bolo,10,7,14,31,4
Facility 49,2020-07-04,2020-07-05,North,Dingo,0,25,0,25,49
Facility 24,2020-06-24,2020-07-05,North,Bolo,9,7,23,39,24
Facility 8,2020-07-04,2020-07-05,North,Bolo,2,1,11,14,8
Facility 8,2020-07-01,2020-07-05,North,Bolo,8,4,15,27,8
Facility 8,2020-06-30,2020-07-05,North,Bolo,5,2,12,19,8
Facility 8,2020-06-29,2020-07-05,North,Bolo,0,0,0,0,8
Facility 8,2020-06-28,2020-07-05,North,Bolo,8,1,12,21,8
Facility 8,2020-06-23,2020-07-05,North,Bolo,4,0,4,8,8
Facility 8,2020-06-17,2020-07-05,North,Bolo,0,0,0,0,8
Facility 21,2020-07-05,2020-07-05,North,Bolo,18,7,6,31,21
Facility 13,2020-07-04,2020-07-05,North,Bolo,0,0,0,0,13
Facility 24,2020-06-23,2020-07-05,North,Bolo,9,7,23,39,24
Facility 24,2020-06-22,2020-07-05,North,Bolo,10,0,28,38,24
Facility 51,2020-07-04,2020-07-05,North,Spring,NA,NA,NA,NA,51
Facility 24,2020-06-21,2020-07-05,North,Bolo,15,10,35,60,24
Facility 18,2020-07-04,2020-07-05,North,Bolo,4,5,6,15,18
Facility 46,2020-07-04,2020-07-05,North,Dingo,19,7,10,36,46
Facility 11,2020-07-04,2020-07-05,North,Spring,89,60,70,219,11
Facility 26,2020-07-04,2020-07-05,North,Bolo,11,7,15,33,26
Facility 25,2020-06-17,2020-07-05,North,Bolo,0,0,0,0,25
Facility 25,2020-07-04,2020-07-05,North,Bolo,3,0,10,13,25
Facility 24,2020-06-20,2020-07-05,North,Bolo,34,18,50,102,24
Facility 25,2020-06-09,2020-07-05,North,Bolo,2,1,11,14,25
Facility 24,2020-06-19,2020-07-05,North,Bolo,25,10,45,80,24
Facility 24,2020-06-19,2020-07-05,North,Bolo,25,10,45,80,24
Facility 3,2020-07-05,2020-07-05,North,Dingo,13,10,16,39,3
Facility 23,2020-07-04,2020-07-05,North,Dingo,0,0,0,0,23
Facility 5,2020-07-02,2020-07-05,North,Bolo,11,7,11,29,5
Facility 5,2020-07-04,2020-07-05,North,Bolo,21,14,27,62,5
Facility 5,2020-07-03,2020-07-05,North,Bolo,0,0,0,0,5
Facility 24,2020-06-18,2020-07-05,North,Bolo,14,10,28,52,24
Facility 27,2020-07-04,2020-07-05,North,Spring,19,25,29,73,27
Facility 27,2020-07-03,2020-07-05,North,Spring,0,0,0,0,27
Facility 53,2020-07-03,2020-07-05,North,Bolo,0,0,0,0,53
Facility 53,2020-07-04,2020-07-05,North,Bolo,12,0,22,34,53
Facility 53,2020-07-04,2020-07-05,North,Bolo,12,0,22,34,53
Facility 24,2020-07-04,2020-07-05,North,Bolo,14,7,43,64,24
Facility 48,2020-07-10,2020-07-13,North,Dingo,0,0,0,0,48
Facility 48,2020-07-09,2020-07-13,North,Dingo,0,0,0,0,48
Facility 11,2020-07-12,2020-07-13,North,Spring,68,45,47,160,11
Facility 4,2020-07-11,2020-07-12,North,Bolo,26,19,15,60,4
Facility 32,2020-07-11,2020-07-12,North,Spring,11,8,70,89,32
Facility 32,2020-07-12,2020-07-12,North,Spring,63,53,20,136,32
Facility 36,2020-07-12,2020-07-12,North,Dingo,0,0,0,0,36
Facility 34,2020-07-12,2020-07-12,North,Dingo,13,20,12,45,34
Facility 38,2020-07-12,2020-07-12,North,Bolo,8,9,13,30,38
Facility 35,2020-07-11,2020-07-12,North,Spring,137,96,283,516,35
Facility 5,2020-07-12,2020-07-12,North,Bolo,13,14,27,54,5
Facility 22,2020-07-12,2020-07-12,North,Bolo,8,2,11,21,22
Facility 50,2020-07-11,2020-07-12,North,Spring,81,56,60,197,50
Facility 10,2020-07-12,2020-07-12,North,Bolo,0,27,26,53,10
Facility 7,2020-07-11,2020-07-12,North,Spring,22,23,17,62,7
Facility 33,2020-07-11,2020-07-12,North,Barnard,5,7,3,15,33
Facility 33,2020-07-10,2020-07-12,North,Barnard,0,0,0,0,33
Facility 33,2020-07-09,2020-07-12,North,Barnard,2,0,4,6,33
Facility 60,2020-07-11,2020-07-12,North,Bolo,14,9,18,41,60
Facility 60,2020-07-10,2020-07-12,North,Bolo,12,9,18,39,60
Facility 60,2020-07-09,2020-07-12,North,Bolo,2,4,3,9,60
Facility 37,2020-07-11,2020-07-12,North,Bolo,4,7,29,40,37
Facility 53,2020-07-11,2020-07-12,North,Bolo,8,2,19,29,53
Facility 53,2020-07-10,2020-07-12,North,Bolo,0,0,0,0,53
Facility 53,2020-07-09,2020-07-12,North,Bolo,0,0,5,5,53
Facility 53,2020-07-07,2020-07-12,North,Bolo,2,3,11,16,53
Facility 53,2020-07-08,2020-07-12,North,Bolo,2,3,6,11,53
Facility 2,2020-07-11,2020-07-12,North,Bolo,36,34,52,122,2
Facility 29,2020-07-11,2020-07-12,North,Dingo,20,53,29,102,29
Facility 21,2020-07-12,2020-07-12,North,Bolo,30,15,13,58,21
Facility 12,2020-07-11,2020-07-12,North,Dingo,119,108,169,396,12
Facility 8,2020-07-11,2020-07-12,North,Bolo,0,0,0,0,8
Facility 14,2020-07-10,2020-07-12,North,Dingo,0,0,0,0,14
Facility 14,2020-07-11,2020-07-12,North,Dingo,22,0,15,37,14
Facility 51,2020-07-11,2020-07-12,North,Spring,17,10,18,45,51
Facility 24,2020-07-11,2020-07-12,North,Bolo,20,24,50,94,24
Facility 13,2020-07-11,2020-07-12,North,Bolo,0,0,0,0,13
Facility 15,2020-07-11,2020-07-12,North,Barnard,NA,NA,NA,NA,15
Facility 15,2020-07-11,2020-07-12,North,Barnard,NA,NA,NA,NA,15
Facility 15,2020-07-09,2020-07-12,North,Barnard,NA,NA,NA,NA,15
Facility 49,2020-07-11,2020-07-12,North,Dingo,29,29,43,101,49
Facility 15,2020-07-08,2020-07-12,North,Barnard,NA,NA,NA,NA,15
Facility 15,2020-07-07,2020-07-12,North,Barnard,NA,NA,NA,NA,15
Facility 33,2020-07-08,2020-07-12,North,Barnard,4,7,8,19,33
Facility 9,2020-07-11,2020-07-12,North,Spring,51,31,48,130,9
Facility 33,2020-07-07,2020-07-12,North,Barnard,2,1,9,12,33
Facility 49,2020-07-09,2020-07-12,North,Dingo,40,21,28,89,49
Facility 49,2020-07-10,2020-07-12,North,Dingo,1,0,4,5,49
Facility 33,2020-07-06,2020-07-12,North,Barnard,4,2,3,9,33
Facility 15,2020-07-06,2020-07-12,North,Barnard,NA,NA,NA,NA,15
Facility 9,2020-07-10,2020-07-12,North,Spring,0,0,0,0,9
Facility 9,2020-07-09,2020-07-12,North,Spring,19,9,21,49,9
Facility 55,2020-07-11,2020-07-12,North,Bolo,24,7,28,59,55
Facility 15,2020-07-05,2020-07-12,North,Barnard,NA,NA,NA,NA,15
Facility 15,2020-07-04,2020-07-12,North,Barnard,NA,NA,NA,NA,15
Facility 41,2020-07-04,2020-07-05,North,Barnard,2,5,3,10,41
Facility 31,2020-07-03,2020-07-05,North,Dingo,0,0,0,0,31
Facility 31,2020-07-02,2020-07-05,North,Dingo,0,0,0,0,31
Facility 2,2020-07-04,2020-07-05,North,Bolo,25,20,46,91,2
Facility 49,2020-07-02,2020-07-05,North,Dingo,1,22,3,26,49
Facility 49,2020-06-28,2020-07-05,North,Dingo,0,0,0,0,49
Facility 49,2020-06-27,2020-07-05,North,Dingo,0,0,0,0,49
Facility 49,2020-06-26,2020-07-05,North,Dingo,0,0,0,0,49
Facility 49,2020-06-25,2020-07-05,North,Dingo,0,0,0,0,49
Facility 49,2020-06-24,2020-07-05,North,Dingo,0,0,0,0,49
Facility 29,2020-07-03,2020-07-04,North,Dingo,0,0,0,0,29
Facility 29,2020-07-02,2020-07-04,North,Dingo,1,1,1,3,29
Facility 18,2020-07-02,2020-07-04,North,Bolo,0,0,0,0,18
Facility 18,2020-06-29,2020-07-04,North,Bolo,0,0,0,0,18
Facility 18,2020-06-17,2020-07-04,North,Bolo,9,2,7,18,18
Facility 18,2020-06-22,2020-07-04,North,Bolo,8,6,7,21,18
Facility 18,2020-06-28,2020-07-04,North,Bolo,6,7,8,21,18
Facility 36,2020-07-04,2020-07-04,North,Dingo,9,6,16,31,36
Facility 55,2020-07-03,2020-07-04,North,Bolo,5,2,11,18,55
Facility 55,2020-07-02,2020-07-04,North,Bolo,1,6,35,42,55
Facility 55,2020-07-01,2020-07-04,North,Bolo,15,6,26,47,55
Facility 23,2020-06-26,2020-07-04,North,Dingo,0,0,0,0,23
Facility 23,2020-06-25,2020-07-04,North,Dingo,0,0,0,0,23
Facility 23,2020-06-18,2020-07-04,North,Dingo,0,0,0,0,23
Facility 23,2020-07-03,2020-07-04,North,Dingo,0,0,0,0,23
Facility 34,2020-06-14,2020-07-04,North,Dingo,14,8,12,34,34
Facility 10,2020-06-08,2020-07-04,North,Bolo,0,0,14,14,10
Facility 10,2020-06-11,2020-07-04,North,Bolo,0,0,7,7,10
Facility 10,2020-06-12,2020-07-04,North,Bolo,0,5,3,8,10
Facility 10,2020-06-30,2020-07-04,North,Bolo,0,16,23,39,10
Facility 10,2020-06-19,2020-07-04,North,Bolo,0,7,9,16,10
Facility 10,2020-06-18,2020-07-04,North,Bolo,0,4,15,19,10
Facility 10,2020-06-14,2020-07-04,North,Bolo,0,0,5,5,10
Facility 10,2020-07-03,2020-07-04,North,Bolo,0,4,6,10,10
Facility 10,2020-07-02,2020-07-04,North,Bolo,0,7,6,13,10
Facility 10,2020-07-04,2020-07-04,North,Bolo,0,14,7,21,10
Facility 23,2020-07-01,2020-07-04,North,Dingo,0,0,0,0,23
Facility 13,2020-06-28,2020-07-04,North,Bolo,0,0,0,0,13
Facility 13,2020-06-27,2020-07-04,North,Bolo,0,0,0,0,13
Facility 25,2020-07-01,2020-07-04,North,Bolo,21,9,12,42,25
Facility 53,2020-07-02,2020-07-04,North,Bolo,4,0,7,11,53
Facility 53,2020-07-01,2020-07-04,North,Bolo,12,8,20,40,53
Facility 46,2020-07-03,2020-07-04,North,Dingo,0,0,0,0,46
Facility 49,2020-07-03,2020-07-04,North,Dingo,3,1,1,5,49
Facility 21,2020-07-04,2020-07-04,North,Bolo,31,17,8,56,21
Facility 37,2020-07-04,2020-07-04,North,Bolo,3,3,86,92,37
Facility 14,2020-07-01,2020-07-04,North,Dingo,10,7,24,41,14
Facility 14,2020-06-30,2020-07-04,North,Dingo,13,15,19,47,14
Facility 14,2020-06-09,2020-07-04,North,Dingo,0,0,0,0,14
Facility 3,2020-07-04,2020-07-04,North,Dingo,0,0,0,0,3
Facility 26,2020-07-03,2020-07-04,North,Bolo,0,0,0,0,26
Facility 29,2020-07-01,2020-07-04,North,Dingo,19,19,29,67,29
Facility 24,2020-07-03,2020-07-04,North,Bolo,16,15,35,66,24
Facility 41,2020-07-03,2020-07-04,North,Barnard,5,4,8,17,41
Facility 41,2020-07-02,2020-07-03,North,Barnard,10,9,11,30,41
Facility 51,2020-07-02,2020-07-03,North,Spring,NA,NA,NA,NA,51
Facility 51,2020-07-01,2020-07-03,North,Spring,NA,NA,NA,NA,51
Facility 36,2020-07-03,2020-07-03,North,Dingo,0,0,0,0,36
Facility 48,2020-07-03,2020-07-03,North,Dingo,0,0,0,0,48
Facility 35,2020-07-03,2020-07-03,North,Spring,73,42,33,148,35
Facility 48,2020-07-02,2020-07-03,North,Dingo,14,10,15,39,48
Facility 2,2020-07-02,2020-07-03,North,Bolo,15,25,11,51,2
Facility 2,2020-06-30,2020-07-03,North,Bolo,8,18,9,35,2
Facility 26,2020-07-02,2020-07-03,North,Bolo,0,0,0,0,26
Facility 58,2020-07-01,2020-07-03,North,Spring,6,25,25,56,58
Facility 3,2020-07-03,2020-07-03,North,Dingo,0,0,0,0,3
Facility 60,2020-06-30,2020-07-03,North,Bolo,12,11,20,43,60
Facility 60,2020-06-27,2020-07-03,North,Bolo,15,9,23,47,60
Facility 37,2020-07-03,2020-07-03,North,Bolo,7,6,22,35,37
Facility 21,2020-07-03,2020-07-03,North,Bolo,23,9,5,37,21
Facility 46,2020-07-02,2020-07-03,North,Dingo,0,0,0,0,46
Facility 24,2020-07-02,2020-07-03,North,Bolo,17,21,18,56,24
Facility 9,2020-07-02,2020-07-03,North,Spring,8,4,13,25,9
Facility 38,2020-07-03,2020-07-03,North,Bolo,0,0,0,0,38
Facility 36,2020-07-02,2020-07-02,North,Dingo,0,0,0,0,36
Facility 35,2020-06-30,2020-07-02,North,Spring,0,0,0,0,35
Facility 35,2020-07-02,2020-07-02,North,Spring,130,103,165,398,35
Facility 19,2020-07-01,2020-07-02,North,Bolo,44,13,14,71,19
Facility 37,2020-07-02,2020-07-02,North,Bolo,8,5,30,43,37
Facility 19,2020-06-30,2020-07-02,North,Bolo,39,18,21,78,19
Facility 7,2020-07-01,2020-07-02,North,Spring,18,19,23,60,7
Facility 7,2020-06-30,2020-07-02,North,Spring,13,15,21,49,7
Facility 7,2020-06-29,2020-07-02,North,Spring,8,8,7,23,7
Facility 7,2020-06-27,2020-07-02,North,Spring,15,12,13,40,7
Facility 7,2020-06-26,2020-07-02,North,Spring,0,0,0,0,7
Facility 7,2020-06-24,2020-07-02,North,Spring,11,4,10,25,7
Facility 7,2020-06-25,2020-07-02,North,Spring,0,0,0,0,7
Facility 7,2020-06-22,2020-07-02,North,Spring,9,5,13,27,7
Facility 7,2020-06-21,2020-07-02,North,Spring,12,9,13,34,7
Facility 7,2020-06-19,2020-07-02,North,Spring,0,0,0,0,7
Facility 40,2020-07-01,2020-07-02,North,Barnard,23,10,15,48,40
Facility 34,2020-07-01,2020-07-02,North,Dingo,7,8,20,35,34
Facility 46,2020-07-01,2020-07-02,North,Dingo,8,10,16,34,46
Facility 15,2020-07-01,2020-07-02,North,Barnard,NA,NA,NA,NA,15
Facility 49,2020-07-01,2020-07-02,North,Dingo,35,36,0,71,49
Facility 24,2020-07-01,2020-07-02,North,Bolo,7,21,37,65,24
Facility 30,2020-07-02,2020-07-02,North,Bolo,8,6,25,39,30
Facility 21,2020-07-02,2020-07-02,North,Bolo,21,8,10,39,21
Facility 13,2020-07-01,2020-07-02,North,Bolo,0,0,0,0,13
Facility 5,2020-07-01,2020-07-02,North,Bolo,4,5,8,17,5
Facility 13,2020-06-30,2020-07-02,North,Bolo,0,0,0,0,13
Facility 13,2020-06-29,2020-07-02,North,Bolo,0,0,0,0,13
Facility 9,2020-07-01,2020-07-02,North,Spring,44,32,96,172,9
Facility 38,2020-07-02,2020-07-02,North,Bolo,0,0,0,0,38
Facility 5,2020-06-30,2020-07-02,North,Bolo,14,12,29,55,5
Facility 26,2020-07-01,2020-07-02,North,Bolo,1,1,7,9,26
Facility 5,2020-06-29,2020-07-02,North,Bolo,0,0,0,0,5
Facility 5,2020-06-28,2020-07-02,North,Bolo,11,3,14,28,5
Facility 5,2020-06-23,2020-07-02,North,Bolo,4,5,2,11,5
Facility 5,2020-06-22,2020-07-02,North,Bolo,5,1,3,9,5
Facility 5,2020-06-21,2020-07-02,North,Bolo,6,0,4,10,5
Facility 31,2020-07-01,2020-07-02,North,Dingo,0,0,0,0,31
Facility 27,2020-07-01,2020-07-02,North,Spring,7,10,14,31,27
Facility 3,2020-07-02,2020-07-02,North,Dingo,16,5,13,34,3
Facility 22,2020-07-01,2020-07-02,North,Bolo,10,4,12,26,22
Facility 50,2020-07-01,2020-07-02,North,Spring,50,53,32,135,50
Facility 36,2020-07-01,2020-07-02,North,Dingo,15,6,13,34,36
Facility 4,2020-07-01,2020-07-01,North,Bolo,41,22,19,82,4
Facility 15,2020-06-30,2020-07-01,North,Barnard,NA,NA,NA,NA,15
Facility 38,2020-07-01,2020-07-01,North,Bolo,8,7,12,27,38
Facility 9,2020-06-30,2020-07-01,North,Spring,48,7,45,100,9
Facility 9,2020-06-29,2020-07-01,North,Spring,16,0,11,27,9
Facility 9,2020-06-28,2020-07-01,North,Spring,56,46,36,138,9
Facility 9,2020-06-27,2020-07-01,North,Spring,60,46,98,204,9
Facility 29,2020-06-30,2020-07-01,North,Dingo,24,34,32,90,29
Facility 9,2020-06-26,2020-07-01,North,Spring,1,0,9,10,9
Facility 35,2020-07-01,2020-07-01,North,Spring,123,93,163,379,35
Facility 10,2020-07-01,2020-07-01,North,Bolo,0,17,16,33,10
Facility 48,2020-06-30,2020-07-01,North,Dingo,8,14,10,32,48
Facility 26,2020-06-30,2020-07-01,North,Bolo,3,1,8,12,26
Facility 50,2020-06-30,2020-07-01,North,Spring,NA,NA,NA,NA,50
Facility 50,2020-06-29,2020-07-01,North,Spring,NA,NA,NA,NA,50
Facility 33,2020-06-30,2020-07-01,North,Barnard,3,2,3,8,33
Facility 33,2020-06-29,2020-07-01,North,Barnard,3,3,3,9,33
Facility 33,2020-06-28,2020-07-01,North,Barnard,5,6,8,19,33
Facility 8,2020-06-27,2020-07-01,North,Bolo,9,7,9,25,8
Facility 30,2020-07-01,2020-07-01,North,Bolo,21,25,34,80,30
Facility 30,2020-06-30,2020-07-01,North,Bolo,15,19,38,72,30
Facility 30,2020-06-29,2020-07-01,North,Bolo,19,27,35,81,30
Facility 21,2020-07-01,2020-07-01,North,Bolo,34,12,11,57,21
Facility 37,2020-07-01,2020-07-01,North,Bolo,9,4,30,43,37
Facility 51,2020-06-30,2020-07-01,North,Spring,NA,NA,NA,NA,51
Facility 35,2020-06-16,2020-07-01,North,Spring,NA,NA,NA,NA,35
Facility 53,2020-06-30,2020-07-01,North,Bolo,13,18,14,45,53
Facility 49,2020-06-30,2020-07-01,North,Dingo,0,0,0,0,49
Facility 58,2020-06-30,2020-07-01,North,Spring,NA,NA,NA,NA,58
Facility 51,2020-06-29,2020-07-01,North,Spring,NA,NA,NA,NA,51
Facility 30,2020-06-28,2020-07-01,North,Bolo,0,0,0,0,30
