SpecID	PassNonPass	IOCOrder	BLFamilyLatin	BLFamilyEnglish	BLFamSequID	Taxo	Scientific	English	Diet-Inv	Diet-Vend	Diet-Vect	Diet-Vfish	Diet-Vunk	Diet-Scav	Diet-Fruit	Diet-Nect	Diet-Seed	Diet-PlantO	Diet-5Cat	Diet-Source	Diet-Certainty	Diet-EnteredBy	ForStrat-watbelowsurf	ForStrat-wataroundsurf	ForStrat-ground	ForStrat-understory	ForStrat-midhigh	ForStrat-canopy	ForStrat-aerial	PelagicSpecialist	ForStrat-Source	ForStrat-SpecLevel	ForStrat-EnteredBy	Nocturnal	BodyMass-Value	BodyMass-Source	BodyMass-SpecLevel	BodyMass-Comment	Record-Comment
7925	Passeriformes	Passeriformes	Pachycephalidae	Whistlers	139	BL3	Pachycephala arctitorquis	Wallacean Whistler	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_12	A	Jennifer	0	0	0	0	100	0	0	0	Ref_12	1	Jessica	0	27.52	GenAvg	0		
7926	Passeriformes	Passeriformes	Pachycephalidae	Whistlers	139	BL3	Pachycephala monacha	Black-headed Whistler	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_12	A	Jennifer	0	0	0	0	100	0	0	0	Ref_12	1	Jessica	0	27.52	GenAvg	0		
7927	Passeriformes	Passeriformes	Pachycephalidae	Whistlers	139	BL3	Pachycephala leucogastra	White-bellied Whistler	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_12	A	Jennifer	0	0	0	0	80	20	0	0	Ref_12	1	Jessica	0	18.5	Dunning08	1		
7928	Passeriformes	Passeriformes	Pachycephalidae	Whistlers	139	BL3	Pachycephala rufiventris	Rufous Whistler	70	0	0	0	0	0	10	0	10	10	Invertebrate	Ref_12	A	Jennifer	0	0	0	50	50	0	0	0	Ref_12	1	Jessica	0	22.48	Dunning08	1		
7929	Passeriformes	Passeriformes	Pachycephalidae	Whistlers	139	BL3	Pachycephala lanioides	White-breasted Whistler	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_12	A	Jennifer	0	0	80	20	0	0	0	0	Ref_12	1	Jessica	0	38.69	Dunning08	1		
7930	Passeriformes	Passeriformes	Colluricinclidae	Shrike-thrushes and allies	143	BL3	Colluricincla umbrina	Sooty Shrike-thrush	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_12	A	Jennifer	0	0	0	100	0	0	0	0	Ref_12	1	Jessica	0	53.37	GenAvg	0		
7931	Passeriformes	Passeriformes	Colluricinclidae	Shrike-thrushes and allies	143	BL3	Colluricincla megarhyncha	Little Shrike-thrush	80	0	0	0	0	0	10	0	10	0	Invertebrate	Ref_12	A	Jennifer	0	0	0	80	20	0	0	0	Ref_12	1	Jessica	0	32.34	Dunning08	1		
7932	Passeriformes	Passeriformes	Colluricinclidae	Shrike-thrushes and allies	143	BL3	Colluricincla boweri	Bower's Shrike-thrush	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_12	A	Jennifer	0	0	0	50	50	0	0	0	Ref_12	1	Jessica	0	43.8	Dunning08	1		
7933	Passeriformes	Passeriformes	Colluricinclidae	Shrike-thrushes and allies	143	BL3	Colluricincla woodwardi	Sandstone Shrike-thrush	90	0	0	0	10	0	0	0	0	0	Invertebrate	Ref_12	A	Jennifer	0	0	100	0	0	0	0	0	Ref_12	1	Jessica	0	54.5	Dunning08	1		
7934	Passeriformes	Passeriformes	Colluricinclidae	Shrike-thrushes and allies	143	BL3	Colluricincla harmonica	Grey Shrike-thrush	60	10	10	0	0	0	10	0	10	0	Invertebrate	Ref_12	A	Jennifer	0	0	30	20	50	0	0	0	Ref_12	1	Jessica	0	65.8	Dunning08	1		
7935	Passeriformes	Passeriformes	Colluricinclidae	Shrike-thrushes and allies	143	BL3	Colluricincla tenebrosa	Morningbird	60	0	0	0	0	0	20	0	10	10	Invertebrate	Ref_12	A	Jennifer	0	0	60	40	0	0	0	0	Ref_12	1	Jessica	0	46	Dunning08	1		
7936	Passeriformes	Passeriformes	Colluricinclidae	Shrike-thrushes and allies	143	BL3	Pitohui kirhocephalus	Variable Pitohui	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_12	A	Jennifer	0	0	0	33	33	33	0	0	Ref_12	1	Jessica	0	72	Dunning08	1		
7937	Passeriformes	Passeriformes	Colluricinclidae	Shrike-thrushes and allies	143	BL3	Pitohui dichrous	Hooded Pitohui	10	0	0	0	0	0	80	0	10	0	FruiNect	Ref_12	A	Jennifer	0	0	0	33	33	33	0	0	Ref_12	1	Jessica	0	92.9	Dunning08	1		
7938	Passeriformes	Passeriformes	Colluricinclidae	Shrike-thrushes and allies	143	BL3	Pitohui incertus	White-bellied Pitohui	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_12	A	Jennifer	0	0	0	0	100	0	0	0	Ref_12	1	Jessica	0	82.46	GenAvg	0		
7939	Passeriformes	Passeriformes	Colluricinclidae	Shrike-thrushes and allies	143	BL3	Pitohui ferrugineus	Rusty Pitohui	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_12	A	Jennifer	0	0	0	50	50	0	0	0	Ref_12	1	Jessica	0	93.91	Dunning08	1		
7940	Passeriformes	Passeriformes	Colluricinclidae	Shrike-thrushes and allies	143	BL3	Pitohui cristatus	Crested Pitohui	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_12	A	Jennifer	0	0	80	0	20	0	0	0	Ref_12	1	Jessica	0	79	Dunning08	1		
7941	Passeriformes	Passeriformes	Colluricinclidae	Shrike-thrushes and allies	143	BL3	Pitohui nigrescens	Black Pitohui	50	0	0	0	0	0	40	0	10	0	Omnivore	Ref_12	A	Jennifer	0	0	20	20	40	20	0	0	Ref_12	1	Jessica	0	76.9	Dunning08	1		
7942	Passeriformes	Passeriformes	Falcunculidae	Shrike-tits	138	BL3	Eulacestoma nigropectus	Wattled Ploughbill	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_12	A	Jennifer	0	0	50	50	0	0	0	0	Ref_12	1	Jessica	0	20	Dunning08	1		
7974	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Platylophus galericulatus	Crested Jay	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_14	A	Carolina	0	0	0	30	40	30	0	0	Ref_30	1	Christian	0	77.89	Dunning08	1		
7975	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Platysmurus leucopterus	Black Magpie	40	20	0	0	0	0	40	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	0	30	40	30	0	0	Ref_30	1	Christian	0	180	Dunning08	1		
7976	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Gymnorhinus cyanocephalus	Pinyon Jay	30	0	30	0	0	0	0	0	40	0	Omnivore	Ref_14	A	Carolina	0	0	20	20	30	30	0	0	Ref_30	1	Christian	0	104.82	Dunning08	1		
7977	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocitta cristata	Blue Jay	20	10	10	0	0	0	20	0	40	0	Omnivore	Ref_14	A	Carolina	0	0	40	20	20	20	0	0	Ref_30	1	Christian	0	88	Dunning08	1		
7978	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocitta stelleri	Steller's Jay	20	20	0	0	20	0	20	0	20	0	Omnivore	Ref_14	A	Carolina	0	0	40	20	20	20	0	0	Ref_30	1	Christian	0	128	Dunning08	1		
7982	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Aphelocoma insularis	Island Scrub-jay	20	10	10	0	0	0	10	0	50	0	Omnivore	Ref_14	A	Carolina	0	0	80	10	10	0	0	0	Ref_30	1	Christian	0	115.78	Dunning08	1		
7983	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Aphelocoma californica	Western Scrub-jay	20	20	10	0	0	10	20	0	20	0	Omnivore	Ref_14	A	Carolina	0	0	80	10	10	0	0	0	Ref_30	1	Christian	0	85.74	Dunning08	1		
7989	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Aphelocoma coerulescens	Florida Scrub-jay	20	10	20	0	0	10	20	0	20	0	Omnivore	Ref_14	A	Carolina	0	0	80	10	10	0	0	0	Ref_30	1	Christian	0	77.12	Dunning08	1		
7990	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Aphelocoma ultramarina	Mexican Jay	10	10	10	0	0	10	20	20	20	0	Omnivore	Ref_14	A	Carolina	0	0	60	10	30	0	0	0	Ref_30	1	Christian	0	113.33	Dunning08	1		
7993	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Aphelocoma unicolor	Unicoloured Jay	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_14	A	Carolina	0	0	40	40	20	0	0	0	Ref_30	1	Christian	0	124	Dunning08	1		
7994	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanolyca armillata	Black-collared Jay	70	0	0	0	0	0	30	0	0	0	Invertebrate	Ref_14	D1	Carolina	0	0	0	10	50	40	0	0	Ref_30	1	Christian	0	200	Dunning08	1		
7995	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanolyca turcosa	Turquoise Jay	70	0	0	0	0	0	30	0	0	0	Invertebrate	Ref_14	D1	Carolina	0	0	0	0	50	50	0	0	Ref_30	1	Christian	0	103.97	GenAvg	0		
7996	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanolyca viridicyanus	White-collared Jay	70	0	0	0	0	0	30	0	0	0	Invertebrate	Ref_14	D1	Carolina	0	0	0	30	70	0	0	0	Ref_30	1	Christian	0	119.79	Dunning08	1		
7997	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanolyca cucullata	Azure-hooded Jay	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	0	60	30	10	0	0	Ref_30	1	Christian	0	101.33	Dunning08	1		
7998	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanolyca pulchra	Beautiful Jay	70	0	0	0	0	0	30	0	0	0	Invertebrate	Ref_14	D1	Carolina	0	0	0	90	10	0	0	0	Ref_30	1	Christian	0	103.97	GenAvg	0		
7999	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanolyca pumilo	Black-throated Jay	90	0	0	0	0	0	10	0	0	0	Invertebrate	Ref_14	A	Jennifer	0	0	0	40	30	30	0	0	Ref_30	1	Christian	0	47	Dunning08	1		
8000	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanolyca nana	Dwarf Jay	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_14	A	Carolina	0	0	0	0	50	50	0	0	Ref_30	1	Christian	0	41	Dunning08	1		
8001	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanolyca mirabilis	White-throated Jay	70	0	0	0	0	0	30	0	0	0	Invertebrate	Ref_14	D1	Carolina	0	0	0	20	40	40	0	0	Ref_30	1	Christian	0	52.4	Dunning08	1		
8002	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanolyca argentigula	Silvery-throated Jay	40	0	30	0	0	0	30	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	0	20	40	40	0	0	Ref_30	1	Christian	0	200	Dunning08	1		
8003	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax melanocyaneus	Bushy-crested Jay	60	0	0	0	0	0	20	0	20	0	Invertebrate	Ref_14	A	Carolina	0	0	30	40	30	0	0	0	Ref_30	1	Christian	0	101	Dunning08	1		
8004	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax sanblasianus	San Blas Jay	50	0	10	0	0	0	40	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	30	20	30	20	0	0	Ref_30	1	Christian	0	109	Dunning08	1		
8005	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax yucatanicus	Yucatan Jay	40	0	0	0	0	0	30	0	30	0	Omnivore	Ref_14	A	Carolina	0	0	30	30	20	20	0	0	Ref_30	1	Christian	0	118	Dunning08	1		
8006	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax beecheii	Purplish-backed Jay	30	10	10	0	0	0	30	0	20	0	Omnivore	Ref_14	A	Carolina	0	0	40	30	30	0	0	0	Ref_30	1	Christian	0	193	Dunning08	1		
8007	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax cyanomelas	Purplish Jay	40	10	0	0	0	10	40	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	20	30	40	10	0	0	Ref_30	1	Christian	0	207	Dunning08	1		
8008	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax caeruleus	Azure Jay	30	10	0	0	0	0	30	0	30	0	Omnivore	Ref_14	A	Carolina	0	0	0	20	70	10	0	0	Ref_30	1	Christian	0	272	Dunning08	1		
8009	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax violaceus	Violaceous Jay	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_14	B	Carolina	0	0	0	0	60	40	0	0	Ref_30	1	Other	0	262	Dunning08	1		
8010	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax cristatellus	Curl-crested Jay	40	0	0	0	10	0	40	10	0	0	Omnivore	Ref_14	A	Carolina	0	0	60	20	20	0	0	0	Ref_30	1	Christian	0	178	Dunning08	1		
8011	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax heilprini	Azure-naped Jay	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_14	D1	Carolina	0	0	20	80	0	0	0	0	Ref_30	1	Christian	0	165.28	GenAvg	0		
8012	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax cayanus	Cayenne Jay	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	0	20	50	30	0	0	Ref_30	1	Christian	0	175	Dunning08	1		
8013	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax affinis	Black-chested Jay	30	0	10	0	0	0	60	0	0	0	FruiNect	Ref_14	A	Carolina	0	0	20	10	40	30	0	0	Ref_30	1	Christian	0	212	Dunning08	1		
8014	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax dickeyi	Tufted Jay	20	10	0	0	0	0	30	0	20	20	Omnivore	Ref_14	A	Carolina	0	0	10	30	50	10	0	0	Ref_30	1	Christian	0	181	Dunning08	1		
8015	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax chrysops	Plush-crested Jay	80	0	0	0	0	0	20	0	0	0	Invertebrate	Ref_14	A	Carolina	0	0	10	30	30	30	0	0	Ref_30	1	Christian	0	166	Dunning08	1		
8016	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax cyanopogon	White-naped Jay	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_14	B	Carolina	0	0	10	30	30	30	0	0	Ref_30	1	Christian	0	146	Dunning08	1		
8017	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax mystacalis	White-tailed Jay	50	0	0	0	0	0	0	0	50	0	Omnivore	Ref_14	A	Carolina	0	0	30	30	10	30	0	0	Ref_30	1	Other	0	154.4	Dunning08	1		
8018	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	IOC27	Cyanocorax luxuosus	Green Jay	40	10	10	0	0	0	40	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	0	70	30	0	0	0	Ref_30	1	Christian	0	78.5	PrimScale	1		
8019	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax yncas	Green Jay	40	10	10	0	0	0	40	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	0	70	30	0	0	0	Ref_30	1	Christian	0	78.5	Dunning08	1		
8020	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanocorax morio	Brown Jay	30	10	10	0	0	0	20	30	0	0	Omnivore	Ref_14	A	Carolina	0	0	30	20	20	20	10	0	Ref_30	1	Christian	0	204	Dunning08	1		
8021	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Calocitta colliei	Black-throated Magpie-jay	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	0	30	40	30	0	0	Ref_30	1	Other	0	234	Dunning08	1		
8022	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Calocitta formosa	White-throated Magpie-jay	20	20	20	0	0	0	20	10	10	0	Omnivore	Ref_14	A	Carolina	0	0	20	40	40	0	0	0	Ref_30	1	Other	0	210	Dunning08	1		
8023	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Garrulus glandarius	Eurasian Jay	40	10	0	0	0	0	30	0	20	0	Omnivore	Ref_14	A	Carolina	0	0	60	20	20	0	0	0	Ref_30	1	Other	0	159.46	Dunning08	1		
8032	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Garrulus lanceolatus	Black-headed Jay	40	10	10	0	0	0	20	0	20	0	Omnivore	Ref_14	A	Carolina	0	0	50	20	30	0	0	0	Ref_30	1	Other	0	97.7	Dunning08	1		
8033	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Garrulus lidthi	Amami Jay	50	0	10	0	0	0	20	0	20	0	Omnivore	Ref_14	A	Carolina	0	0	0	30	40	30	0	0	Ref_30	1	Christian	0	129.35	GenAvg	0		
8034	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Perisoreus infaustus	Siberian Jay	30	10	0	0	0	10	30	0	20	0	Omnivore	Ref_14	A	Carolina	0	0	40	30	30	0	0	0	Ref_30	1	Christian	0	84.4	Dunning08	1		
8035	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Perisoreus internigrans	Sichuan Jay	30	0	0	0	0	10	30	0	30	0	Omnivore	Ref_14	A	Carolina	0	0	0	20	80	0	0	0	Ref_30	1	Christian	0	102	Dunning08	1		
8036	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Perisoreus canadensis	Grey Jay	40	10	10	0	0	0	30	0	0	10	Omnivore	Ref_14	A	Carolina	0	0	60	20	20	0	0	0	Ref_30	1	Christian	0	71.58	Dunning08	1		
8038	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Urocissa ornata	Sri Lanka Magpie	40	0	20	0	0	0	20	0	20	0	Omnivore	Ref_14	A	Carolina	0	0	10	20	50	20	0	0	Ref_30	1	Christian	0	196	Dunning08	1		
8039	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Urocissa caerulea	Taiwan Magpie	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	10	10	60	20	0	0	Ref_30	1	Christian	0	256.98	Dunning08	1		
8040	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Urocissa flavirostris	Gold-billed Magpie	50	30	0	0	0	0	20	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	30	20	50	0	0	0	Ref_30	1	Christian	0	149.19	Dunning08	1		
8041	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Urocissa erythrorhyncha	Blue Magpie	40	20	20	0	0	10	10	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	30	20	50	0	0	0	Ref_30	1	Christian	0	151.52	Dunning08	1		
8042	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Urocissa whiteheadi	White-winged Magpie	60	0	0	0	0	0	40	0	0	0	Invertebrate	Ref_14	C	Carolina	0	0	30	10	60	0	0	0	Ref_30	1	Christian	0	177.33	GenAvg	0		
8043	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cissa chinensis	Green Magpie	40	20	20	0	0	10	10	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	30	50	10	10	0	0	Ref_30	1	Christian	0	126.64	Dunning08	1		
8044	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cissa hypoleuca	Yellow-breasted Magpie	50	20	30	0	0	0	0	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	30	50	10	10	0	0	Ref_30	1	Christian	0	143	GenAvg	0		
8045	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cissa thalassina	Short-tailed Magpie	90	0	10	0	0	0	0	0	0	0	Invertebrate	Ref_14	A	Carolina	0	0	50	50	0	0	0	0	Ref_30	1	Christian	0	164	PrimScale	1	MarceloR	
8046	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Cyanopica cyanus	Azure-winged Magpie	80	0	0	0	0	0	10	0	10	0	Invertebrate	Ref_14	A	Carolina	0	0	0	20	60	20	0	0	Ref_30	1	Christian	0	95.91	Dunning08	1		
8047	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Dendrocitta vagabunda	Rufous Treepie	40	20	10	0	0	10	20	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	10	20	20	50	0	0	Ref_30	1	Christian	0	100	Dunning08	1		
8048	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Dendrocitta formosae	Grey Treepie	40	10	10	0	0	10	10	10	10	0	Omnivore	Ref_14	A	Carolina	0	0	30	20	30	20	0	0	Ref_30	1	Christian	0	102.74	Dunning08	1		
8049	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Dendrocitta occipitalis	Sunda Treepie	10	0	0	0	0	0	30	0	60	0	PlantSeed	Ref_14	C	Carolina	0	0	10	10	40	40	0	0	Ref_30	1	Christian	0	95.3	Dunning08	1		
8051	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Dendrocitta leucogastra	White-bellied Treepie	30	10	20	0	0	0	20	10	10	0	Omnivore	Ref_14	A	Carolina	0	0	10	10	40	40	0	0	Ref_30	1	Christian	0	99.2	Dunning08	1		
8052	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Dendrocitta frontalis	Collared Treepie	30	20	20	0	0	0	20	0	10	0	Omnivore	Ref_14	A	Carolina	0	0	20	20	30	20	10	0	Ref_30	1	Christian	0	100.92	GenAvg	0		
8053	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Dendrocitta bayleyi	Andaman Treepie	50	0	0	0	0	0	0	0	0	50	Omnivore	Ref_14	C	Carolina	0	0	30	20	30	20	0	0	Ref_30	1	Christian	0	101.96	Dunning08	1		
8054	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Crypsirina temia	Racket-tailed Treepie	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_14	A	Carolina	0	0	0	40	30	30	0	0	Ref_30	1	Christian	0	157	PrimScale	1	MarceloR	
8055	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Crypsirina cucullata	Hooded Treepie	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_14	B	Carolina	0	0	0	40	30	30	0	0	Ref_30	1	Christian	0	157	GenAvg	0		
8056	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Temnurus temnurus	Ratchet-tailed Treepie	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_14	B	Carolina	0	0	0	20	60	20	0	0	Ref_30	1	Christian	0	146	PrimScale	1	MarceloR	
8057	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Pica pica	Black-billed Magpie	20	20	20	0	0	20	10	0	10	0	VertFishScav	Ref_14	A	Carolina	0	0	70	10	10	0	10	0	Ref_30	1	Other	0	217.48	Dunning08	1		
8061	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Pica nuttalli	Yellow-billed Magpie	30	20	20	0	0	10	10	0	10	0	Omnivore	Ref_14	A	Carolina	0	0	70	20	10	0	0	0	Ref_30	1	Other	0	158.29	Dunning08	1		
8062	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Zavattariornis stresemanni	Ethiopian Bush-crow	80	0	0	0	0	20	0	0	0	0	Invertebrate	Ref_14	A	Carolina	0	0	40	30	30	0	0	0	Ref_30	1	Christian	0	108	PrimScale	1	MarceloR	
8063	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Podoces hendersoni	Mongolian Ground-jay	50	0	10	0	0	10	0	0	30	0	Omnivore	Ref_14	A	Carolina	0	0	100	0	0	0	0	0	Ref_30	1	Christian	0	120.49	Dunning08	1		
8064	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Podoces biddulphi	Xinjiang Ground-jay	40	0	0	0	0	20	0	0	40	0	Omnivore	Ref_14	B	Carolina	0	0	100	0	0	0	0	0	Ref_30	1	Christian	0	109.2	GenAvg	0		
8065	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Podoces panderi	Turkestan Ground-jay	60	0	0	0	0	0	0	0	40	0	Invertebrate	Ref_14	B	Carolina	0	0	100	0	0	0	0	0	Ref_30	1	Christian	0	91.1	Dunning08	1		
8066	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Podoces pleskei	Iranian Ground-jay	60	0	10	0	0	0	0	0	30	0	Invertebrate	Ref_14	A	Carolina	0	0	100	0	0	0	0	0	Ref_30	1	Christian	0	87.46	Dunning08	1		
8067	Passeriformes	Passeriformes	Paridae	Tits and chickadees	154	BL3	Pseudopodoces humilis	Tibetan Ground-tit	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_12	C	Jennifer	0	0	100	0	0	0	0	0	Ref_30	1	Christian	0	45.4	Dunning08	1		
8068	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Nucifraga columbiana	Clark's Nutcracker	20	10	10	0	0	10	0	0	50	0	Omnivore	Ref_14	A	Carolina	0	0	60	10	20	10	0	0	Ref_30	1	Christian	0	129.81	Dunning08	1		
8069	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Nucifraga caryocatactes	Spotted Nutcracker	30	10	0	0	0	0	0	0	60	0	PlantSeed	Ref_14	A	Carolina	0	0	40	20	20	20	0	0	Ref_30	1	Christian	0	182.51	Dunning08	1		
8070	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Pyrrhocorax pyrrhocorax	Red-billed Chough	50	0	0	0	10	10	10	0	20	0	Omnivore	Ref_14	A	Carolina	0	0	70	0	30	0	0	0	Ref_30	1	Christian	0	276.68	Dunning08	1		
8071	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Pyrrhocorax graculus	Yellow-billed Chough	50	10	10	0	0	0	10	0	20	0	Omnivore	Ref_14	A	Carolina	0	0	90	10	0	0	0	0	Ref_30	1	Christian	0	211	Dunning08	1		
8072	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Ptilostomus afer	Piapiac	40	0	0	0	0	0	30	0	30	0	Omnivore	Ref_14	A	Carolina	0	0	70	10	20	0	0	0	Ref_30	1	Christian	0	128	Dunning08	1		
8073	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Corvus monedula	Eurasian Jackdaw	30	10	0	0	0	0	30	0	30	0	Omnivore	Ref_14	A	Carolina	0	0	50	20	20	10	0	0	Ref_30	1	Other	0	246	Dunning08	1		
8075	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Corvus dauuricus	Daurian Jackdaw	60	0	0	0	0	0	0	0	40	0	Invertebrate	Ref_14	A	Carolina	0	0	50	20	20	10	0	0	Ref_30	1	Other	0	208	Dunning08	1		
8076	Passeriformes	Passeriformes	Corvidae	Crows and jays	147	BL3	Corvus splendens	House Crow	20	10	0	10	0	50	0	10	0	0	VertFishScav	Ref_14	A	Carolina	0	0	60	20	10	0	10	0	Ref_30	1	Walter	0	292.55	Dunning08	1		
